,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
322,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",55+,connected to big companies,0
323,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",55+,connected to any,0
324,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",35 to 54,connected to big companies,0
325,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",35 to 54,connected to any,0
326,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",25 to 34,connected to big companies,0
327,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",25 to 34,connected to any,0
328,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",18 to 24,connected to big companies,0
329,PHL,Any Gender,Finance,CXO,"5001-10,000 employees",18 to 24,connected to any,0
330,PHL,Any Gender,Finance,CXO,1001-5000 employees,Any Age Range,connected to big companies,0
331,PHL,Any Gender,Finance,CXO,1001-5000 employees,Any Age Range,connected to any,560
332,PHL,Any Gender,Finance,CXO,1001-5000 employees,55+,connected to big companies,0
333,PHL,Any Gender,Finance,CXO,1001-5000 employees,55+,connected to any,0
334,PHL,Any Gender,Finance,CXO,1001-5000 employees,35 to 54,connected to big companies,0
335,PHL,Any Gender,Finance,CXO,1001-5000 employees,35 to 54,connected to any,0
336,PHL,Any Gender,Finance,CXO,1001-5000 employees,25 to 34,connected to big companies,0
337,PHL,Any Gender,Finance,CXO,1001-5000 employees,25 to 34,connected to any,0
338,PHL,Any Gender,Finance,CXO,1001-5000 employees,18 to 24,connected to big companies,0
339,PHL,Any Gender,Finance,CXO,1001-5000 employees,18 to 24,connected to any,0
340,PHL,Any Gender,Finance,CXO,501-1000 employees,Any Age Range,connected to big companies,0
341,PHL,Any Gender,Finance,CXO,501-1000 employees,Any Age Range,connected to any,380
342,PHL,Any Gender,Finance,CXO,501-1000 employees,55+,connected to big companies,0
343,PHL,Any Gender,Finance,CXO,501-1000 employees,55+,connected to any,0
344,PHL,Any Gender,Finance,CXO,501-1000 employees,35 to 54,connected to big companies,0
345,PHL,Any Gender,Finance,CXO,501-1000 employees,35 to 54,connected to any,0
346,PHL,Any Gender,Finance,CXO,501-1000 employees,25 to 34,connected to big companies,0
347,PHL,Any Gender,Finance,CXO,501-1000 employees,25 to 34,connected to any,0
348,PHL,Any Gender,Finance,CXO,501-1000 employees,18 to 24,connected to big companies,0
349,PHL,Any Gender,Finance,CXO,501-1000 employees,18 to 24,connected to any,0
350,PHL,Any Gender,Finance,CXO,201-500 employees,Any Age Range,connected to big companies,0
351,PHL,Any Gender,Finance,CXO,201-500 employees,Any Age Range,connected to any,340
352,PHL,Any Gender,Finance,CXO,201-500 employees,55+,connected to big companies,0
353,PHL,Any Gender,Finance,CXO,201-500 employees,55+,connected to any,0
354,PHL,Any Gender,Finance,CXO,201-500 employees,35 to 54,connected to big companies,0
355,PHL,Any Gender,Finance,CXO,201-500 employees,35 to 54,connected to any,0
356,PHL,Any Gender,Finance,CXO,201-500 employees,25 to 34,connected to big companies,0
357,PHL,Any Gender,Finance,CXO,201-500 employees,25 to 34,connected to any,0
358,PHL,Any Gender,Finance,CXO,201-500 employees,18 to 24,connected to big companies,0
359,PHL,Any Gender,Finance,CXO,201-500 employees,18 to 24,connected to any,0
360,PHL,Any Gender,Finance,CXO,51-200 employees,Any Age Range,connected to big companies,0
361,PHL,Any Gender,Finance,CXO,51-200 employees,Any Age Range,connected to any,540
362,PHL,Any Gender,Finance,CXO,51-200 employees,55+,connected to big companies,0
363,PHL,Any Gender,Finance,CXO,51-200 employees,55+,connected to any,0
364,PHL,Any Gender,Finance,CXO,51-200 employees,35 to 54,connected to big companies,0
365,PHL,Any Gender,Finance,CXO,51-200 employees,35 to 54,connected to any,0
366,PHL,Any Gender,Finance,CXO,51-200 employees,25 to 34,connected to big companies,0
367,PHL,Any Gender,Finance,CXO,51-200 employees,25 to 34,connected to any,0
368,PHL,Any Gender,Finance,CXO,51-200 employees,18 to 24,connected to big companies,0
369,PHL,Any Gender,Finance,CXO,51-200 employees,18 to 24,connected to any,0
370,PHL,Any Gender,Finance,CXO,11-50 employees,Any Age Range,connected to big companies,0
371,PHL,Any Gender,Finance,CXO,11-50 employees,Any Age Range,connected to any,740
372,PHL,Any Gender,Finance,CXO,11-50 employees,55+,connected to big companies,0
373,PHL,Any Gender,Finance,CXO,11-50 employees,55+,connected to any,0
374,PHL,Any Gender,Finance,CXO,11-50 employees,35 to 54,connected to big companies,0
375,PHL,Any Gender,Finance,CXO,11-50 employees,35 to 54,connected to any,320
376,PHL,Any Gender,Finance,CXO,11-50 employees,25 to 34,connected to big companies,0
377,PHL,Any Gender,Finance,CXO,11-50 employees,25 to 34,connected to any,0
378,PHL,Any Gender,Finance,CXO,11-50 employees,18 to 24,connected to big companies,0
379,PHL,Any Gender,Finance,CXO,11-50 employees,18 to 24,connected to any,0
380,PHL,Any Gender,Finance,CXO,2-10 employees,Any Age Range,connected to big companies,0
381,PHL,Any Gender,Finance,CXO,2-10 employees,Any Age Range,connected to any,590
382,PHL,Any Gender,Finance,CXO,2-10 employees,55+,connected to big companies,0
383,PHL,Any Gender,Finance,CXO,2-10 employees,55+,connected to any,0
384,PHL,Any Gender,Finance,CXO,2-10 employees,35 to 54,connected to big companies,0
385,PHL,Any Gender,Finance,CXO,2-10 employees,35 to 54,connected to any,0
386,PHL,Any Gender,Finance,CXO,2-10 employees,25 to 34,connected to big companies,0
387,PHL,Any Gender,Finance,CXO,2-10 employees,25 to 34,connected to any,0
388,PHL,Any Gender,Finance,CXO,2-10 employees,18 to 24,connected to big companies,0
389,PHL,Any Gender,Finance,CXO,2-10 employees,18 to 24,connected to any,0
390,PHL,Any Gender,Finance,CXO,Myself Only,Any Age Range,connected to big companies,0
391,PHL,Any Gender,Finance,CXO,Myself Only,Any Age Range,connected to any,0
392,PHL,Any Gender,Finance,CXO,Myself Only,55+,connected to big companies,0
393,PHL,Any Gender,Finance,CXO,Myself Only,55+,connected to any,0
394,PHL,Any Gender,Finance,CXO,Myself Only,35 to 54,connected to big companies,0
395,PHL,Any Gender,Finance,CXO,Myself Only,35 to 54,connected to any,0
396,PHL,Any Gender,Finance,CXO,Myself Only,25 to 34,connected to big companies,0
397,PHL,Any Gender,Finance,CXO,Myself Only,25 to 34,connected to any,0
398,PHL,Any Gender,Finance,CXO,Myself Only,18 to 24,connected to big companies,0
399,PHL,Any Gender,Finance,CXO,Myself Only,18 to 24,connected to any,0
400,PHL,Any Gender,Finance,VP,Any Company Size,Any Age Range,connected to big companies,1600
401,PHL,Any Gender,Finance,VP,Any Company Size,Any Age Range,connected to any,8300
402,PHL,Any Gender,Finance,VP,Any Company Size,55+,connected to big companies,0
403,PHL,Any Gender,Finance,VP,Any Company Size,55+,connected to any,940
404,PHL,Any Gender,Finance,VP,Any Company Size,35 to 54,connected to big companies,1200
405,PHL,Any Gender,Finance,VP,Any Company Size,35 to 54,connected to any,3800
406,PHL,Any Gender,Finance,VP,Any Company Size,25 to 34,connected to big companies,0
407,PHL,Any Gender,Finance,VP,Any Company Size,25 to 34,connected to any,3100
408,PHL,Any Gender,Finance,VP,Any Company Size,18 to 24,connected to big companies,0
409,PHL,Any Gender,Finance,VP,Any Company Size,18 to 24,connected to any,400
410,PHL,Any Gender,Finance,VP,"10,001+ employees",Any Age Range,connected to big companies,900
411,PHL,Any Gender,Finance,VP,"10,001+ employees",Any Age Range,connected to any,2700
412,PHL,Any Gender,Finance,VP,"10,001+ employees",55+,connected to big companies,0
413,PHL,Any Gender,Finance,VP,"10,001+ employees",55+,connected to any,0
414,PHL,Any Gender,Finance,VP,"10,001+ employees",35 to 54,connected to big companies,660
415,PHL,Any Gender,Finance,VP,"10,001+ employees",35 to 54,connected to any,1500
416,PHL,Any Gender,Finance,VP,"10,001+ employees",25 to 34,connected to big companies,0
417,PHL,Any Gender,Finance,VP,"10,001+ employees",25 to 34,connected to any,840
418,PHL,Any Gender,Finance,VP,"10,001+ employees",18 to 24,connected to big companies,0
419,PHL,Any Gender,Finance,VP,"10,001+ employees",18 to 24,connected to any,0
420,PHL,Any Gender,Finance,VP,"5001-10,000 employees",Any Age Range,connected to big companies,0
421,PHL,Any Gender,Finance,VP,"5001-10,000 employees",Any Age Range,connected to any,490
422,PHL,Any Gender,Finance,VP,"5001-10,000 employees",55+,connected to big companies,0
423,PHL,Any Gender,Finance,VP,"5001-10,000 employees",55+,connected to any,0
424,PHL,Any Gender,Finance,VP,"5001-10,000 employees",35 to 54,connected to big companies,0
425,PHL,Any Gender,Finance,VP,"5001-10,000 employees",35 to 54,connected to any,0
426,PHL,Any Gender,Finance,VP,"5001-10,000 employees",25 to 34,connected to big companies,0
427,PHL,Any Gender,Finance,VP,"5001-10,000 employees",25 to 34,connected to any,0
428,PHL,Any Gender,Finance,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
429,PHL,Any Gender,Finance,VP,"5001-10,000 employees",18 to 24,connected to any,0
430,PHL,Any Gender,Finance,VP,1001-5000 employees,Any Age Range,connected to big companies,0
431,PHL,Any Gender,Finance,VP,1001-5000 employees,Any Age Range,connected to any,1400
432,PHL,Any Gender,Finance,VP,1001-5000 employees,55+,connected to big companies,0
433,PHL,Any Gender,Finance,VP,1001-5000 employees,55+,connected to any,0
434,PHL,Any Gender,Finance,VP,1001-5000 employees,35 to 54,connected to big companies,0
435,PHL,Any Gender,Finance,VP,1001-5000 employees,35 to 54,connected to any,660
436,PHL,Any Gender,Finance,VP,1001-5000 employees,25 to 34,connected to big companies,0
437,PHL,Any Gender,Finance,VP,1001-5000 employees,25 to 34,connected to any,470
438,PHL,Any Gender,Finance,VP,1001-5000 employees,18 to 24,connected to big companies,0
439,PHL,Any Gender,Finance,VP,1001-5000 employees,18 to 24,connected to any,0
440,PHL,Any Gender,Finance,VP,501-1000 employees,Any Age Range,connected to big companies,0
441,PHL,Any Gender,Finance,VP,501-1000 employees,Any Age Range,connected to any,570
442,PHL,Any Gender,Finance,VP,501-1000 employees,55+,connected to big companies,0
443,PHL,Any Gender,Finance,VP,501-1000 employees,55+,connected to any,0
444,PHL,Any Gender,Finance,VP,501-1000 employees,35 to 54,connected to big companies,0
445,PHL,Any Gender,Finance,VP,501-1000 employees,35 to 54,connected to any,310
446,PHL,Any Gender,Finance,VP,501-1000 employees,25 to 34,connected to big companies,0
447,PHL,Any Gender,Finance,VP,501-1000 employees,25 to 34,connected to any,0
448,PHL,Any Gender,Finance,VP,501-1000 employees,18 to 24,connected to big companies,0
449,PHL,Any Gender,Finance,VP,501-1000 employees,18 to 24,connected to any,0
450,PHL,Any Gender,Finance,VP,201-500 employees,Any Age Range,connected to big companies,0
451,PHL,Any Gender,Finance,VP,201-500 employees,Any Age Range,connected to any,390
452,PHL,Any Gender,Finance,VP,201-500 employees,55+,connected to big companies,0
453,PHL,Any Gender,Finance,VP,201-500 employees,55+,connected to any,0
454,PHL,Any Gender,Finance,VP,201-500 employees,35 to 54,connected to big companies,0
455,PHL,Any Gender,Finance,VP,201-500 employees,35 to 54,connected to any,0
456,PHL,Any Gender,Finance,VP,201-500 employees,25 to 34,connected to big companies,0
457,PHL,Any Gender,Finance,VP,201-500 employees,25 to 34,connected to any,0
458,PHL,Any Gender,Finance,VP,201-500 employees,18 to 24,connected to big companies,0
459,PHL,Any Gender,Finance,VP,201-500 employees,18 to 24,connected to any,0
460,PHL,Any Gender,Finance,VP,51-200 employees,Any Age Range,connected to big companies,0
461,PHL,Any Gender,Finance,VP,51-200 employees,Any Age Range,connected to any,590
462,PHL,Any Gender,Finance,VP,51-200 employees,55+,connected to big companies,0
463,PHL,Any Gender,Finance,VP,51-200 employees,55+,connected to any,0
464,PHL,Any Gender,Finance,VP,51-200 employees,35 to 54,connected to big companies,0
465,PHL,Any Gender,Finance,VP,51-200 employees,35 to 54,connected to any,0
466,PHL,Any Gender,Finance,VP,51-200 employees,25 to 34,connected to big companies,0
467,PHL,Any Gender,Finance,VP,51-200 employees,25 to 34,connected to any,0
468,PHL,Any Gender,Finance,VP,51-200 employees,18 to 24,connected to big companies,0
469,PHL,Any Gender,Finance,VP,51-200 employees,18 to 24,connected to any,0
470,PHL,Any Gender,Finance,VP,11-50 employees,Any Age Range,connected to big companies,0
471,PHL,Any Gender,Finance,VP,11-50 employees,Any Age Range,connected to any,610
472,PHL,Any Gender,Finance,VP,11-50 employees,55+,connected to big companies,0
473,PHL,Any Gender,Finance,VP,11-50 employees,55+,connected to any,0
474,PHL,Any Gender,Finance,VP,11-50 employees,35 to 54,connected to big companies,0
475,PHL,Any Gender,Finance,VP,11-50 employees,35 to 54,connected to any,0
476,PHL,Any Gender,Finance,VP,11-50 employees,25 to 34,connected to big companies,0
477,PHL,Any Gender,Finance,VP,11-50 employees,25 to 34,connected to any,0
478,PHL,Any Gender,Finance,VP,11-50 employees,18 to 24,connected to big companies,0
479,PHL,Any Gender,Finance,VP,11-50 employees,18 to 24,connected to any,0
480,PHL,Any Gender,Finance,VP,2-10 employees,Any Age Range,connected to big companies,0
481,PHL,Any Gender,Finance,VP,2-10 employees,Any Age Range,connected to any,460
482,PHL,Any Gender,Finance,VP,2-10 employees,55+,connected to big companies,0
483,PHL,Any Gender,Finance,VP,2-10 employees,55+,connected to any,0
484,PHL,Any Gender,Finance,VP,2-10 employees,35 to 54,connected to big companies,0
485,PHL,Any Gender,Finance,VP,2-10 employees,35 to 54,connected to any,0
486,PHL,Any Gender,Finance,VP,2-10 employees,25 to 34,connected to big companies,0
487,PHL,Any Gender,Finance,VP,2-10 employees,25 to 34,connected to any,0
488,PHL,Any Gender,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
489,PHL,Any Gender,Finance,VP,2-10 employees,18 to 24,connected to any,0
490,PHL,Any Gender,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
491,PHL,Any Gender,Finance,VP,Myself Only,Any Age Range,connected to any,0
492,PHL,Any Gender,Finance,VP,Myself Only,55+,connected to big companies,0
493,PHL,Any Gender,Finance,VP,Myself Only,55+,connected to any,0
494,PHL,Any Gender,Finance,VP,Myself Only,35 to 54,connected to big companies,0
495,PHL,Any Gender,Finance,VP,Myself Only,35 to 54,connected to any,0
496,PHL,Any Gender,Finance,VP,Myself Only,25 to 34,connected to big companies,0
497,PHL,Any Gender,Finance,VP,Myself Only,25 to 34,connected to any,0
498,PHL,Any Gender,Finance,VP,Myself Only,18 to 24,connected to big companies,0
499,PHL,Any Gender,Finance,VP,Myself Only,18 to 24,connected to any,0
500,PHL,Any Gender,Finance,Director,Any Company Size,Any Age Range,connected to big companies,2600
501,PHL,Any Gender,Finance,Director,Any Company Size,Any Age Range,connected to any,16000
502,PHL,Any Gender,Finance,Director,Any Company Size,55+,connected to big companies,0
503,PHL,Any Gender,Finance,Director,Any Company Size,55+,connected to any,1200
504,PHL,Any Gender,Finance,Director,Any Company Size,35 to 54,connected to big companies,1800
505,PHL,Any Gender,Finance,Director,Any Company Size,35 to 54,connected to any,7200
506,PHL,Any Gender,Finance,Director,Any Company Size,25 to 34,connected to big companies,600
507,PHL,Any Gender,Finance,Director,Any Company Size,25 to 34,connected to any,6800
508,PHL,Any Gender,Finance,Director,Any Company Size,18 to 24,connected to big companies,0
509,PHL,Any Gender,Finance,Director,Any Company Size,18 to 24,connected to any,1000
510,PHL,Any Gender,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,1100
511,PHL,Any Gender,Finance,Director,"10,001+ employees",Any Age Range,connected to any,4300
512,PHL,Any Gender,Finance,Director,"10,001+ employees",55+,connected to big companies,0
513,PHL,Any Gender,Finance,Director,"10,001+ employees",55+,connected to any,0
514,PHL,Any Gender,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,760
515,PHL,Any Gender,Finance,Director,"10,001+ employees",35 to 54,connected to any,2200
516,PHL,Any Gender,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,0
517,PHL,Any Gender,Finance,Director,"10,001+ employees",25 to 34,connected to any,1500
518,PHL,Any Gender,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
519,PHL,Any Gender,Finance,Director,"10,001+ employees",18 to 24,connected to any,0
520,PHL,Any Gender,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,0
