Country,Gender,Age Range,Job seniority,Member Behavior,Employer,Count
US,Female,18 to 24,CXO,Open to Relocation (International),Facebook,0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,CXO,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,CXO,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,CXO,Recently Switched Jobs,Google,0
US,Female,18 to 24,CXO,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,CXO,Recently Switched Jobs,Apple,0
US,Female,18 to 24,CXO,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,CXO,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,CXO,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,CXO,Job Seekers,Google,0
US,Female,18 to 24,CXO,Job Seekers,Netflix,0
US,Female,18 to 24,CXO,Job Seekers,Apple,0
US,Female,18 to 24,CXO,Job Seekers,Amazon,0
US,Female,18 to 24,CXO,Job Seekers,Facebook,0
US,Female,18 to 24,VP,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,VP,Open to Relocation (International),Google,0
US,Female,18 to 24,VP,Open to Relocation (International),Netflix,0
US,Female,18 to 24,VP,Open to Relocation (International),Apple,0
US,Female,18 to 24,VP,Open to Relocation (International),Amazon,0
US,Female,18 to 24,VP,Open to Relocation (International),Facebook,0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,VP,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,VP,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,VP,Recently Switched Jobs,Google,0
US,Female,18 to 24,VP,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,VP,Recently Switched Jobs,Apple,0
US,Female,18 to 24,VP,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,VP,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,VP,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,VP,Job Seekers,Google,0
US,Female,18 to 24,VP,Job Seekers,Netflix,0
US,Female,18 to 24,VP,Job Seekers,Apple,0
US,Female,18 to 24,VP,Job Seekers,Amazon,0
US,Female,18 to 24,VP,Job Seekers,Facebook,0
US,Female,18 to 24,Director,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Director,Open to Relocation (International),Google,0
US,Female,18 to 24,Director,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Director,Open to Relocation (International),Apple,0
US,Female,18 to 24,Director,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Director,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,Director,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Director,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Director,Recently Switched Jobs,Google,0
US,Female,18 to 24,Director,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Director,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Director,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,Director,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Director,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Director,Job Seekers,Google,0
US,Female,18 to 24,Director,Job Seekers,Netflix,0
US,Female,18 to 24,Director,Job Seekers,Apple,0
US,Female,18 to 24,Director,Job Seekers,Amazon,0
US,Female,18 to 24,Director,Job Seekers,Facebook,0
US,Female,18 to 24,Manager,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Manager,Open to Relocation (International),Google,0
US,Female,18 to 24,Manager,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Manager,Open to Relocation (International),Apple,0
US,Female,18 to 24,Manager,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Manager,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,Manager,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Manager,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Manager,Recently Switched Jobs,Google,0
US,Female,18 to 24,Manager,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Manager,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Manager,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,Manager,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Manager,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Manager,Job Seekers,Google,0
US,Female,18 to 24,Manager,Job Seekers,Netflix,0
US,Female,18 to 24,Manager,Job Seekers,Apple,0
US,Female,18 to 24,Manager,Job Seekers,Amazon,770
US,Female,18 to 24,Manager,Job Seekers,Facebook,0
US,Female,18 to 24,Senior,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Senior,Open to Relocation (International),Google,0
US,Female,18 to 24,Senior,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Senior,Open to Relocation (International),Apple,0
US,Female,18 to 24,Senior,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Senior,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,Senior,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Senior,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Senior,Recently Switched Jobs,Google,0
US,Female,18 to 24,Senior,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Senior,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Senior,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,Senior,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Senior,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Senior,Job Seekers,Google,0
US,Female,18 to 24,Senior,Job Seekers,Netflix,0
US,Female,18 to 24,Senior,Job Seekers,Apple,580
US,Female,18 to 24,Senior,Job Seekers,Amazon,920
US,Female,18 to 24,Senior,Job Seekers,Facebook,0
US,Female,18 to 24,Entry,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Entry,Open to Relocation (International),Google,0
US,Female,18 to 24,Entry,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Entry,Open to Relocation (International),Apple,0
US,Female,18 to 24,Entry,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Entry,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Amazon,680
US,Female,18 to 24,Entry,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Entry,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Entry,Recently Switched Jobs,Google,0
US,Female,18 to 24,Entry,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Entry,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Entry,Recently Switched Jobs,Amazon,910
US,Female,18 to 24,Entry,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Entry,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Entry,Job Seekers,Google,0
US,Female,18 to 24,Entry,Job Seekers,Netflix,0
US,Female,18 to 24,Entry,Job Seekers,Apple,450
US,Female,18 to 24,Entry,Job Seekers,Amazon,3100
US,Female,18 to 24,Entry,Job Seekers,Facebook,0
US,Female,18 to 24,Training,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Training,Open to Relocation (International),Google,0
US,Female,18 to 24,Training,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Training,Open to Relocation (International),Apple,0
US,Female,18 to 24,Training,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Training,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,Training,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Training,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Training,Recently Switched Jobs,Google,0
US,Female,18 to 24,Training,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Training,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Training,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,Training,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Training,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Training,Job Seekers,Google,0
US,Female,18 to 24,Training,Job Seekers,Netflix,0
US,Female,18 to 24,Training,Job Seekers,Apple,0
US,Female,18 to 24,Training,Job Seekers,Amazon,0
US,Female,18 to 24,Training,Job Seekers,Facebook,0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Amazon Web Services (AWS),0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Google,0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Netflix,0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Apple,0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Amazon,0
US,Female,18 to 24,Unpaid,Open to Relocation (International),Facebook,0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Amazon Web Services (AWS),0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Google,0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Netflix,0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Apple,0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Amazon,0
US,Female,18 to 24,Unpaid,Open to Relocation (Domestic),Facebook,0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Amazon Web Services (AWS),0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Google,0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Netflix,0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Apple,0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Amazon,0
US,Female,18 to 24,Unpaid,Recently Switched Jobs,Facebook,0
US,Female,18 to 24,Unpaid,Job Seekers,Amazon Web Services (AWS),0
US,Female,18 to 24,Unpaid,Job Seekers,Google,0
US,Female,18 to 24,Unpaid,Job Seekers,Netflix,0
US,Female,18 to 24,Unpaid,Job Seekers,Apple,0
US,Female,18 to 24,Unpaid,Job Seekers,Amazon,0
US,Female,18 to 24,Unpaid,Job Seekers,Facebook,0
