,Country,Sector,Job Seniority,Company Size,Age Ranges,Any_Gender_any,Male_any,Female_any,Any_Gender_with,Male_with,Female_with
248,USA,IT,Director,501-1000 employees,35 to 54,28000.0,18000.0,8600.0,18000.0,12000.0,5300.0
249,USA,IT,Director,501-1000 employees,55+,5200.0,4000.0,1100.0,3000.0,2300.0,530.0
250,USA,IT,Manager,501-1000 employees,Any Age Range,53000.0,31000.0,19000.0,23000.0,14000.0,8000.0
251,USA,IT,Manager,501-1000 employees,18 to 24,2700.0,1400.0,1100.0,710.0,360.0,320.0
252,USA,IT,Manager,501-1000 employees,25 to 34,19000.0,10000.0,7800.0,7500.0,4000.0,3100.0
253,USA,IT,Manager,501-1000 employees,35 to 54,26000.0,16000.0,9100.0,13000.0,8100.0,4200.0
254,USA,IT,Manager,501-1000 employees,55+,3900.0,2800.0,1000.0,1600.0,1200.0,340.0
255,USA,IT,Senior,501-1000 employees,Any Age Range,180000.0,100000.0,68000.0,74000.0,46000.0,24000.0
256,USA,IT,Senior,501-1000 employees,18 to 24,13000.0,6400.0,5500.0,3800.0,2000.0,1600.0
257,USA,IT,Senior,501-1000 employees,25 to 34,78000.0,42000.0,31000.0,30000.0,17000.0,11000.0
258,USA,IT,Senior,501-1000 employees,35 to 54,80000.0,48000.0,28000.0,35000.0,23000.0,10000.0
259,USA,IT,Senior,501-1000 employees,55+,12000.0,8100.0,3600.0,4600.0,3400.0,1000.0
260,USA,IT,Entry,501-1000 employees,Any Age Range,180000.0,90000.0,70000.0,40000.0,24000.0,13000.0
261,USA,IT,Entry,501-1000 employees,18 to 24,26000.0,12000.0,11000.0,5100.0,2900.0,1800.0
262,USA,IT,Entry,501-1000 employees,25 to 34,95000.0,47000.0,40000.0,21000.0,12000.0,7300.0
263,USA,IT,Entry,501-1000 employees,35 to 54,46000.0,27000.0,17000.0,13000.0,8200.0,3600.0
264,USA,IT,Entry,501-1000 employees,55+,6400.0,4000.0,2200.0,1300.0,980.0,320.0
265,USA,IT,Training,501-1000 employees,Any Age Range,3200.0,1700.0,1200.0,1000.0,510.0,400.0
266,USA,IT,Training,501-1000 employees,18 to 24,1300.0,710.0,490.0,500.0,0.0,0.0
267,USA,IT,Training,501-1000 employees,25 to 34,1600.0,820.0,590.0,460.0,0.0,0.0
268,USA,IT,Training,501-1000 employees,35 to 54,0.0,0.0,0.0,0.0,0.0,0.0
269,USA,IT,Training,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
270,USA,IT,Unpaid,501-1000 employees,Any Age Range,3200.0,1600.0,1400.0,0.0,0.0,0.0
271,USA,IT,Unpaid,501-1000 employees,18 to 24,0.0,0.0,0.0,0.0,0.0,0.0
272,USA,IT,Unpaid,501-1000 employees,25 to 34,2400.0,1100.0,1100.0,0.0,0.0,0.0
273,USA,IT,Unpaid,501-1000 employees,35 to 54,370.0,0.0,0.0,0.0,0.0,0.0
274,USA,IT,Unpaid,501-1000 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
275,USA,IT,Any Job Seniority,201-500 employees,Any Age Range,740000.0,430000.0,260000.0,250000.0,160000.0,73000.0
276,USA,IT,Any Job Seniority,201-500 employees,18 to 24,65000.0,34000.0,24000.0,15000.0,8200.0,5600.0
277,USA,IT,Any Job Seniority,201-500 employees,25 to 34,320000.0,170000.0,120000.0,87000.0,51000.0,30000.0
278,USA,IT,Any Job Seniority,201-500 employees,35 to 54,300000.0,190000.0,96000.0,120000.0,83000.0,33000.0
279,USA,IT,Any Job Seniority,201-500 employees,55+,54000.0,39000.0,14000.0,20000.0,16000.0,3900.0
280,USA,IT,Owner,201-500 employees,Any Age Range,36000.0,24000.0,9700.0,15000.0,11000.0,3400.0
281,USA,IT,Owner,201-500 employees,18 to 24,2000.0,1000.0,790.0,790.0,420.0,0.0
282,USA,IT,Owner,201-500 employees,25 to 34,9100.0,5500.0,2800.0,3200.0,2100.0,920.0
283,USA,IT,Owner,201-500 employees,35 to 54,19000.0,13000.0,4900.0,8500.0,6400.0,1800.0
284,USA,IT,Owner,201-500 employees,55+,5400.0,4100.0,1100.0,2300.0,1900.0,360.0
285,USA,IT,Partner,201-500 employees,Any Age Range,16000.0,12000.0,3400.0,11000.0,8200.0,2200.0
286,USA,IT,Partner,201-500 employees,18 to 24,610.0,350.0,0.0,330.0,0.0,0.0
287,USA,IT,Partner,201-500 employees,25 to 34,2400.0,1600.0,680.0,1500.0,1000.0,410.0
288,USA,IT,Partner,201-500 employees,35 to 54,9200.0,6900.0,2000.0,6600.0,5000.0,1300.0
289,USA,IT,Partner,201-500 employees,55+,3600.0,3000.0,570.0,2400.0,2000.0,350.0
290,USA,IT,CXO,201-500 employees,Any Age Range,32000.0,24000.0,6000.0,16000.0,13000.0,2900.0
291,USA,IT,CXO,201-500 employees,18 to 24,1400.0,790.0,450.0,630.0,330.0,0.0
292,USA,IT,CXO,201-500 employees,25 to 34,5700.0,3900.0,1400.0,1800.0,1200.0,460.0
293,USA,IT,CXO,201-500 employees,35 to 54,18000.0,14000.0,3300.0,10000.0,8100.0,1800.0
294,USA,IT,CXO,201-500 employees,55+,6500.0,5400.0,880.0,3600.0,3100.0,450.0
295,USA,IT,VP,201-500 employees,Any Age Range,34000.0,24000.0,7800.0,19000.0,14000.0,4200.0
296,USA,IT,VP,201-500 employees,18 to 24,1000.0,520.0,410.0,480.0,0.0,0.0
297,USA,IT,VP,201-500 employees,25 to 34,5400.0,3500.0,1500.0,2000.0,1300.0,580.0
298,USA,IT,VP,201-500 employees,35 to 54,21000.0,15000.0,4900.0,13000.0,10000.0,3000.0
299,USA,IT,VP,201-500 employees,55+,5700.0,4700.0,890.0,3300.0,2700.0,460.0
300,USA,IT,Director,201-500 employees,Any Age Range,65000.0,41000.0,20000.0,36000.0,24000.0,11000.0
301,USA,IT,Director,201-500 employees,18 to 24,2300.0,1100.0,970.0,1100.0,550.0,500.0
302,USA,IT,Director,201-500 employees,25 to 34,15000.0,8300.0,5400.0,7100.0,4100.0,2700.0
303,USA,IT,Director,201-500 employees,35 to 54,39000.0,26000.0,12000.0,24000.0,16000.0,6700.0
304,USA,IT,Director,201-500 employees,55+,8100.0,6200.0,1700.0,4100.0,3300.0,740.0
305,USA,IT,Manager,201-500 employees,Any Age Range,72000.0,43000.0,25000.0,27000.0,17000.0,9300.0
306,USA,IT,Manager,201-500 employees,18 to 24,3700.0,1900.0,1400.0,880.0,440.0,370.0
307,USA,IT,Manager,201-500 employees,25 to 34,27000.0,15000.0,10000.0,8900.0,4700.0,3600.0
308,USA,IT,Manager,201-500 employees,35 to 54,35000.0,21000.0,12000.0,15000.0,9800.0,4800.0
309,USA,IT,Manager,201-500 employees,55+,5800.0,4200.0,1400.0,2200.0,1600.0,460.0
310,USA,IT,Senior,201-500 employees,Any Age Range,260000.0,150000.0,92000.0,93000.0,58000.0,29000.0
311,USA,IT,Senior,201-500 employees,18 to 24,18000.0,8900.0,7100.0,4800.0,2500.0,1900.0
312,USA,IT,Senior,201-500 employees,25 to 34,110000.0,59000.0,43000.0,38000.0,22000.0,14000.0
313,USA,IT,Senior,201-500 employees,35 to 54,110000.0,66000.0,37000.0,44000.0,29000.0,13000.0
314,USA,IT,Senior,201-500 employees,55+,17000.0,12000.0,5000.0,6000.0,4500.0,1400.0
315,USA,IT,Entry,201-500 employees,Any Age Range,250000.0,140000.0,93000.0,53000.0,33000.0,16000.0
316,USA,IT,Entry,201-500 employees,18 to 24,34000.0,18000.0,12000.0,6400.0,3800.0,2100.0
317,USA,IT,Entry,201-500 employees,25 to 34,140000.0,73000.0,52000.0,27000.0,17000.0,9000.0
318,USA,IT,Entry,201-500 employees,35 to 54,70000.0,41000.0,25000.0,17000.0,11000.0,4800.0
319,USA,IT,Entry,201-500 employees,55+,9800.0,6300.0,3300.0,2000.0,1400.0,460.0
320,USA,IT,Training,201-500 employees,Any Age Range,4700.0,2400.0,1700.0,1200.0,640.0,420.0
321,USA,IT,Training,201-500 employees,18 to 24,1800.0,1000.0,600.0,600.0,330.0,0.0
322,USA,IT,Training,201-500 employees,25 to 34,2300.0,1200.0,910.0,510.0,0.0,0.0
323,USA,IT,Training,201-500 employees,35 to 54,410.0,0.0,0.0,0.0,0.0,0.0
324,USA,IT,Training,201-500 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
325,USA,IT,Unpaid,201-500 employees,Any Age Range,5100.0,2700.0,2000.0,0.0,0.0,0.0
326,USA,IT,Unpaid,201-500 employees,18 to 24,400.0,0.0,0.0,0.0,0.0,0.0
327,USA,IT,Unpaid,201-500 employees,25 to 34,3700.0,1900.0,1600.0,0.0,0.0,0.0
328,USA,IT,Unpaid,201-500 employees,35 to 54,510.0,300.0,0.0,0.0,0.0,0.0
329,USA,IT,Unpaid,201-500 employees,55+,360.0,0.0,0.0,0.0,0.0,0.0
330,USA,IT,Any Job Seniority,51-200 employees,Any Age Range,1200000.0,680000.0,390000.0,370000.0,250000.0,110000.0
331,USA,IT,Any Job Seniority,51-200 employees,18 to 24,99000.0,53000.0,37000.0,24000.0,14000.0,8900.0
332,USA,IT,Any Job Seniority,51-200 employees,25 to 34,500000.0,280000.0,190000.0,130000.0,78000.0,44000.0
333,USA,IT,Any Job Seniority,51-200 employees,35 to 54,450000.0,290000.0,140000.0,180000.0,130000.0,47000.0
334,USA,IT,Any Job Seniority,51-200 employees,55+,85000.0,63000.0,20000.0,33000.0,27000.0,5800.0
335,USA,IT,Owner,51-200 employees,Any Age Range,71000.0,49000.0,17000.0,31000.0,23000.0,6500.0
336,USA,IT,Owner,51-200 employees,18 to 24,3400.0,1900.0,1200.0,1600.0,880.0,580.0
337,USA,IT,Owner,51-200 employees,25 to 34,17000.0,11000.0,4900.0,6400.0,4400.0,1600.0
338,USA,IT,Owner,51-200 employees,35 to 54,38000.0,28000.0,8900.0,18000.0,14000.0,3600.0
339,USA,IT,Owner,51-200 employees,55+,11000.0,8500.0,1900.0,4800.0,4000.0,680.0
340,USA,IT,Partner,51-200 employees,Any Age Range,31000.0,24000.0,6100.0,21000.0,16000.0,3900.0
341,USA,IT,Partner,51-200 employees,18 to 24,1100.0,650.0,400.0,650.0,360.0,0.0
342,USA,IT,Partner,51-200 employees,25 to 34,4600.0,3100.0,1200.0,2800.0,2000.0,710.0
343,USA,IT,Partner,51-200 employees,35 to 54,18000.0,14000.0,3500.0,13000.0,10000.0,2400.0
344,USA,IT,Partner,51-200 employees,55+,7200.0,6000.0,1000.0,4700.0,4000.0,630.0
345,USA,IT,CXO,51-200 employees,Any Age Range,72000.0,55000.0,13000.0,38000.0,30000.0,6200.0
346,USA,IT,CXO,51-200 employees,18 to 24,2800.0,1600.0,930.0,1400.0,730.0,540.0
347,USA,IT,CXO,51-200 employees,25 to 34,13000.0,9000.0,3000.0,4400.0,3100.0,1000.0
348,USA,IT,CXO,51-200 employees,35 to 54,40000.0,32000.0,7000.0,24000.0,19000.0,3800.0
349,USA,IT,CXO,51-200 employees,55+,15000.0,12000.0,1800.0,8100.0,7000.0,900.0
350,USA,IT,VP,51-200 employees,Any Age Range,60000.0,44000.0,14000.0,33000.0,24000.0,7300.0
351,USA,IT,VP,51-200 employees,18 to 24,2200.0,1100.0,860.0,990.0,460.0,470.0
352,USA,IT,VP,51-200 employees,25 to 34,10000.0,6700.0,2900.0,3700.0,2400.0,1100.0
353,USA,IT,VP,51-200 employees,35 to 54,37000.0,27000.0,8400.0,22000.0,17000.0,4900.0
354,USA,IT,VP,51-200 employees,55+,10000.0,8400.0,1400.0,5600.0,4700.0,730.0
355,USA,IT,Director,51-200 employees,Any Age Range,110000.0,70000.0,34000.0,59000.0,39000.0,17000.0
356,USA,IT,Director,51-200 employees,18 to 24,4500.0,2200.0,1900.0,2100.0,1000.0,970.0
357,USA,IT,Director,51-200 employees,25 to 34,27000.0,15000.0,9800.0,13000.0,7400.0,4500.0
358,USA,IT,Director,51-200 employees,35 to 54,64000.0,42000.0,19000.0,37000.0,25000.0,10000.0
359,USA,IT,Director,51-200 employees,55+,13000.0,10000.0,2700.0,6800.0,5500.0,1200.0
360,USA,IT,Manager,51-200 employees,Any Age Range,99000.0,60000.0,33000.0,35000.0,22000.0,11000.0
361,USA,IT,Manager,51-200 employees,18 to 24,5300.0,2900.0,2000.0,1300.0,710.0,530.0
362,USA,IT,Manager,51-200 employees,25 to 34,39000.0,22000.0,14000.0,12000.0,6500.0,4600.0
363,USA,IT,Manager,51-200 employees,35 to 54,46000.0,29000.0,15000.0,19000.0,12000.0,5700.0
364,USA,IT,Manager,51-200 employees,55+,8000.0,5800.0,1900.0,2800.0,2200.0,550.0
365,USA,IT,Senior,51-200 employees,Any Age Range,370000.0,210000.0,130000.0,130000.0,82000.0,40000.0
366,USA,IT,Senior,51-200 employees,18 to 24,27000.0,14000.0,11000.0,7500.0,4000.0,2900.0
367,USA,IT,Senior,51-200 employees,25 to 34,160000.0,89000.0,64000.0,53000.0,31000.0,18000.0
368,USA,IT,Senior,51-200 employees,35 to 54,150000.0,93000.0,51000.0,59000.0,40000.0,17000.0
369,USA,IT,Senior,51-200 employees,55+,24000.0,17000.0,6600.0,8700.0,6500.0,1800.0
370,USA,IT,Entry,51-200 employees,Any Age Range,380000.0,210000.0,140000.0,79000.0,50000.0,24000.0
371,USA,IT,Entry,51-200 employees,18 to 24,50000.0,27000.0,18000.0,9900.0,6000.0,3200.0
372,USA,IT,Entry,51-200 employees,25 to 34,210000.0,110000.0,82000.0,42000.0,26000.0,13000.0
373,USA,IT,Entry,51-200 employees,35 to 54,100000.0,61000.0,38000.0,24000.0,16000.0,7000.0
374,USA,IT,Entry,51-200 employees,55+,14000.0,9100.0,4800.0,2800.0,2100.0,660.0
375,USA,IT,Training,51-200 employees,Any Age Range,7800.0,4200.0,2800.0,1900.0,1100.0,660.0
376,USA,IT,Training,51-200 employees,18 to 24,3200.0,1800.0,1000.0,1000.0,600.0,310.0
377,USA,IT,Training,51-200 employees,25 to 34,3900.0,2000.0,1500.0,800.0,420.0,310.0
378,USA,IT,Training,51-200 employees,35 to 54,610.0,310.0,0.0,0.0,0.0,0.0
379,USA,IT,Training,51-200 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
380,USA,IT,Unpaid,51-200 employees,Any Age Range,7400.0,3800.0,3100.0,0.0,0.0,0.0
381,USA,IT,Unpaid,51-200 employees,18 to 24,560.0,0.0,0.0,0.0,0.0,0.0
382,USA,IT,Unpaid,51-200 employees,25 to 34,5400.0,2600.0,2400.0,0.0,0.0,0.0
383,USA,IT,Unpaid,51-200 employees,35 to 54,910.0,530.0,310.0,0.0,0.0,0.0
384,USA,IT,Unpaid,51-200 employees,55+,520.0,380.0,0.0,0.0,0.0,0.0
385,USA,IT,Any Job Seniority,11-50 employees,Any Age Range,1200000.0,720000.0,390000.0,330000.0,230000.0,84000.0
386,USA,IT,Any Job Seniority,11-50 employees,18 to 24,110000.0,59000.0,42000.0,25000.0,14000.0,9000.0
387,USA,IT,Any Job Seniority,11-50 employees,25 to 34,540000.0,290000.0,200000.0,100000.0,64000.0,32000.0
388,USA,IT,Any Job Seniority,11-50 employees,35 to 54,450000.0,300000.0,130000.0,160000.0,120000.0,37000.0
389,USA,IT,Any Job Seniority,11-50 employees,55+,98000.0,74000.0,22000.0,36000.0,30000.0,5700.0
390,USA,IT,Owner,11-50 employees,Any Age Range,140000.0,100000.0,31000.0,58000.0,44000.0,11000.0
391,USA,IT,Owner,11-50 employees,18 to 24,5800.0,3500.0,1800.0,2600.0,1600.0,810.0
392,USA,IT,Owner,11-50 employees,25 to 34,37000.0,24000.0,9500.0,12000.0,8500.0,2600.0
393,USA,IT,Owner,11-50 employees,35 to 54,75000.0,55000.0,16000.0,34000.0,27000.0,6000.0
394,USA,IT,Owner,11-50 employees,55+,21000.0,16000.0,3700.0,8800.0,7400.0,1200.0
395,USA,IT,Partner,11-50 employees,Any Age Range,49000.0,37000.0,8900.0,32000.0,25000.0,5700.0
396,USA,IT,Partner,11-50 employees,18 to 24,1600.0,980.0,540.0,1000.0,630.0,340.0
397,USA,IT,Partner,11-50 employees,25 to 34,7100.0,4900.0,1700.0,4300.0,3100.0,1000.0
398,USA,IT,Partner,11-50 employees,35 to 54,28000.0,22000.0,5200.0,20000.0,16000.0,3400.0
399,USA,IT,Partner,11-50 employees,55+,11000.0,9400.0,1500.0,7100.0,6000.0,880.0
400,USA,IT,CXO,11-50 employees,Any Age Range,130000.0,100000.0,22000.0,66000.0,53000.0,9900.0
401,USA,IT,CXO,11-50 employees,18 to 24,4900.0,3000.0,1400.0,2300.0,1300.0,760.0
402,USA,IT,CXO,11-50 employees,25 to 34,27000.0,19000.0,5500.0,9000.0,6800.0,1700.0
403,USA,IT,CXO,11-50 employees,35 to 54,73000.0,58000.0,12000.0,40000.0,33000.0,5900.0
404,USA,IT,CXO,11-50 employees,55+,26000.0,22000.0,3200.0,13000.0,12000.0,1500.0
405,USA,IT,VP,11-50 employees,Any Age Range,71000.0,52000.0,15000.0,34000.0,26000.0,6800.0
406,USA,IT,VP,11-50 employees,18 to 24,2900.0,1500.0,1100.0,1400.0,650.0,610.0
407,USA,IT,VP,11-50 employees,25 to 34,15000.0,9800.0,4000.0,4600.0,3100.0,1200.0
408,USA,IT,VP,11-50 employees,35 to 54,41000.0,31000.0,8600.0,22000.0,17000.0,4200.0
409,USA,IT,VP,11-50 employees,55+,12000.0,10000.0,1800.0,6000.0,5200.0,730.0
410,USA,IT,Director,11-50 employees,Any Age Range,120000.0,75000.0,36000.0,55000.0,38000.0,15000.0
411,USA,IT,Director,11-50 employees,18 to 24,5900.0,3000.0,2400.0,2800.0,1400.0,1200.0
412,USA,IT,Director,11-50 employees,25 to 34,32000.0,19000.0,12000.0,13000.0,7800.0,4400.0
413,USA,IT,Director,11-50 employees,35 to 54,63000.0,42000.0,18000.0,32000.0,23000.0,8300.0
414,USA,IT,Director,11-50 employees,55+,15000.0,12000.0,3200.0,7100.0,5700.0,1200.0
415,USA,IT,Manager,11-50 employees,Any Age Range,95000.0,57000.0,31000.0,25000.0,16000.0,7600.0
416,USA,IT,Manager,11-50 employees,18 to 24,6600.0,3400.0,2400.0,1300.0,700.0,570.0
417,USA,IT,Manager,11-50 employees,25 to 34,40000.0,23000.0,15000.0,7600.0,4400.0,2800.0
418,USA,IT,Manager,11-50 employees,35 to 54,39000.0,25000.0,12000.0,13000.0,8800.0,3700.0
419,USA,IT,Manager,11-50 employees,55+,8100.0,6000.0,1900.0,2600.0,2100.0,490.0
420,USA,IT,Senior,11-50 employees,Any Age Range,310000.0,170000.0,110000.0,85000.0,54000.0,26000.0
421,USA,IT,Senior,11-50 employees,18 to 24,27000.0,14000.0,11000.0,6700.0,3600.0,2700.0
422,USA,IT,Senior,11-50 employees,25 to 34,140000.0,76000.0,57000.0,34000.0,20000.0,12000.0
423,USA,IT,Senior,11-50 employees,35 to 54,120000.0,71000.0,40000.0,38000.0,26000.0,10000.0
424,USA,IT,Senior,11-50 employees,55+,21000.0,14000.0,6000.0,6200.0,4700.0,1300.0
425,USA,IT,Entry,11-50 employees,Any Age Range,380000.0,210000.0,140000.0,58000.0,37000.0,17000.0
426,USA,IT,Entry,11-50 employees,18 to 24,54000.0,29000.0,20000.0,8900.0,5300.0,2900.0
427,USA,IT,Entry,11-50 employees,25 to 34,220000.0,120000.0,87000.0,30000.0,19000.0,9000.0
428,USA,IT,Entry,11-50 employees,35 to 54,92000.0,54000.0,33000.0,17000.0,11000.0,4800.0
429,USA,IT,Entry,11-50 employees,55+,13000.0,8300.0,4500.0,2100.0,1500.0,480.0
430,USA,IT,Training,11-50 employees,Any Age Range,9900.0,5300.0,3400.0,2200.0,1200.0,800.0
431,USA,IT,Training,11-50 employees,18 to 24,4000.0,2200.0,1400.0,1100.0,620.0,370.0
432,USA,IT,Training,11-50 employees,25 to 34,5000.0,2700.0,1800.0,960.0,500.0,380.0
433,USA,IT,Training,11-50 employees,35 to 54,670.0,360.0,0.0,0.0,0.0,0.0
434,USA,IT,Training,11-50 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
435,USA,IT,Unpaid,11-50 employees,Any Age Range,11000.0,5900.0,4700.0,0.0,0.0,0.0
436,USA,IT,Unpaid,11-50 employees,18 to 24,940.0,420.0,380.0,0.0,0.0,0.0
437,USA,IT,Unpaid,11-50 employees,25 to 34,8500.0,4200.0,3700.0,0.0,0.0,0.0
438,USA,IT,Unpaid,11-50 employees,35 to 54,1100.0,630.0,410.0,0.0,0.0,0.0
439,USA,IT,Unpaid,11-50 employees,55+,820.0,570.0,0.0,0.0,0.0,0.0
440,USA,IT,Any Job Seniority,2-10 employees,Any Age Range,970000.0,590000.0,310000.0,230000.0,160000.0,55000.0
441,USA,IT,Any Job Seniority,2-10 employees,18 to 24,89000.0,48000.0,32000.0,18000.0,10000.0,6200.0
442,USA,IT,Any Job Seniority,2-10 employees,25 to 34,430000.0,240000.0,160000.0,63000.0,41000.0,18000.0
443,USA,IT,Any Job Seniority,2-10 employees,35 to 54,350000.0,230000.0,100000.0,120000.0,85000.0,26000.0
444,USA,IT,Any Job Seniority,2-10 employees,55+,91000.0,69000.0,20000.0,30000.0,24000.0,4900.0
445,USA,IT,Owner,2-10 employees,Any Age Range,220000.0,160000.0,49000.0,84000.0,63000.0,16000.0
446,USA,IT,Owner,2-10 employees,18 to 24,9800.0,6400.0,2600.0,4600.0,3000.0,1200.0
447,USA,IT,Owner,2-10 employees,25 to 34,64000.0,44000.0,16000.0,21000.0,15000.0,4600.0
448,USA,IT,Owner,2-10 employees,35 to 54,110000.0,82000.0,25000.0,47000.0,36000.0,9000.0
449,USA,IT,Owner,2-10 employees,55+,30000.0,24000.0,5900.0,11000.0,9100.0,1700.0
450,USA,IT,Partner,2-10 employees,Any Age Range,51000.0,38000.0,10000.0,32000.0,24000.0,6100.0
451,USA,IT,Partner,2-10 employees,18 to 24,1700.0,1100.0,550.0,1100.0,670.0,350.0
452,USA,IT,Partner,2-10 employees,25 to 34,8100.0,5700.0,1900.0,4700.0,3400.0,1100.0
453,USA,IT,Partner,2-10 employees,35 to 54,29000.0,22000.0,5900.0,19000.0,15000.0,3700.0
454,USA,IT,Partner,2-10 employees,55+,11000.0,9100.0,1700.0,6500.0,5500.0,880.0
455,USA,IT,CXO,2-10 employees,Any Age Range,150000.0,110000.0,26000.0,66000.0,52000.0,11000.0
456,USA,IT,CXO,2-10 employees,18 to 24,6500.0,4300.0,1500.0,2900.0,1900.0,790.0
457,USA,IT,CXO,2-10 employees,25 to 34,37000.0,27000.0,7600.0,12000.0,9100.0,2300.0
458,USA,IT,CXO,2-10 employees,35 to 54,77000.0,60000.0,14000.0,38000.0,30000.0,6200.0
459,USA,IT,CXO,2-10 employees,55+,28000.0,24000.0,3800.0,13000.0,11000.0,1500.0
460,USA,IT,VP,2-10 employees,Any Age Range,52000.0,37000.0,12000.0,22000.0,16000.0,4500.0
461,USA,IT,VP,2-10 employees,18 to 24,2300.0,1300.0,810.0,1000.0,540.0,410.0
462,USA,IT,VP,2-10 employees,25 to 34,13000.0,8300.0,3500.0,3100.0,2200.0,830.0
463,USA,IT,VP,2-10 employees,35 to 54,28000.0,20000.0,6400.0,13000.0,10000.0,2700.0
464,USA,IT,VP,2-10 employees,55+,9200.0,7400.0,1600.0,4200.0,3500.0,570.0
465,USA,IT,Director,2-10 employees,Any Age Range,90000.0,58000.0,27000.0,40000.0,28000.0,11000.0
466,USA,IT,Director,2-10 employees,18 to 24,5100.0,2700.0,2000.0,2300.0,1200.0,960.0
467,USA,IT,Director,2-10 employees,25 to 34,25000.0,15000.0,8700.0,9000.0,5700.0,2900.0
468,USA,IT,Director,2-10 employees,35 to 54,46000.0,31000.0,13000.0,23000.0,16000.0,5800.0
469,USA,IT,Director,2-10 employees,55+,13000.0,9900.0,2900.0,5700.0,4600.0,990.0
470,USA,IT,Manager,2-10 employees,Any Age Range,74000.0,45000.0,23000.0,18000.0,12000.0,5100.0
471,USA,IT,Manager,2-10 employees,18 to 24,5400.0,2900.0,2000.0,1100.0,630.0,440.0
472,USA,IT,Manager,2-10 employees,25 to 34,32000.0,19000.0,11000.0,5000.0,3100.0,1700.0
473,USA,IT,Manager,2-10 employees,35 to 54,29000.0,19000.0,9000.0,9700.0,6700.0,2600.0
474,USA,IT,Manager,2-10 employees,55+,6900.0,5100.0,1600.0,2200.0,1700.0,410.0
475,USA,IT,Senior,2-10 employees,Any Age Range,190000.0,100000.0,73000.0,39000.0,24000.0,13000.0
476,USA,IT,Senior,2-10 employees,18 to 24,19000.0,9100.0,7600.0,4000.0,2000.0,1700.0
477,USA,IT,Senior,2-10 employees,25 to 34,90000.0,45000.0,37000.0,14000.0,8100.0,5100.0
478,USA,IT,Senior,2-10 employees,35 to 54,66000.0,39000.0,24000.0,17000.0,11000.0,5000.0
479,USA,IT,Senior,2-10 employees,55+,14000.0,9700.0,4300.0,3800.0,2800.0,860.0
480,USA,IT,Entry,2-10 employees,Any Age Range,260000.0,130000.0,100000.0,23000.0,14000.0,7100.0
481,USA,IT,Entry,2-10 employees,18 to 24,38000.0,20000.0,14000.0,4600.0,2700.0,1500.0
482,USA,IT,Entry,2-10 employees,25 to 34,160000.0,79000.0,65000.0,11000.0,6800.0,3400.0
483,USA,IT,Entry,2-10 employees,35 to 54,53000.0,30000.0,20000.0,6400.0,4100.0,1900.0
484,USA,IT,Entry,2-10 employees,55+,8900.0,5400.0,3200.0,1100.0,740.0,0.0
485,USA,IT,Training,2-10 employees,Any Age Range,6900.0,3600.0,2500.0,1400.0,720.0,540.0
486,USA,IT,Training,2-10 employees,18 to 24,2800.0,1600.0,1000.0,790.0,410.0,0.0
487,USA,IT,Training,2-10 employees,25 to 34,3500.0,1800.0,1300.0,570.0,0.0,0.0
488,USA,IT,Training,2-10 employees,35 to 54,360.0,0.0,0.0,0.0,0.0,0.0
489,USA,IT,Training,2-10 employees,55+,0.0,0.0,0.0,0.0,0.0,0.0
490,USA,IT,Unpaid,2-10 employees,Any Age Range,13000.0,7000.0,5500.0,0.0,0.0,0.0
491,USA,IT,Unpaid,2-10 employees,18 to 24,890.0,480.0,330.0,0.0,0.0,0.0
492,USA,IT,Unpaid,2-10 employees,25 to 34,10000.0,5000.0,4400.0,0.0,0.0,0.0
493,USA,IT,Unpaid,2-10 employees,35 to 54,1300.0,810.0,460.0,0.0,0.0,0.0
494,USA,IT,Unpaid,2-10 employees,55+,1000.0,760.0,0.0,0.0,0.0,0.0
495,USA,IT,Any Job Seniority,Myself Only,Any Age Range,190000.0,97000.0,70000.0,34000.0,24000.0,8900.0
496,USA,IT,Any Job Seniority,Myself Only,18 to 24,21000.0,10000.0,7900.0,2500.0,1500.0,830.0
497,USA,IT,Any Job Seniority,Myself Only,25 to 34,100000.0,50000.0,45000.0,9900.0,6400.0,3000.0
498,USA,IT,Any Job Seniority,Myself Only,35 to 54,47000.0,28000.0,14000.0,17000.0,12000.0,4400.0
499,USA,IT,Any Job Seniority,Myself Only,55+,13000.0,9000.0,3200.0,4300.0,3400.0,760.0
500,USA,IT,Owner,Myself Only,Any Age Range,28000.0,19000.0,7300.0,14000.0,9800.0,3300.0
501,USA,IT,Owner,Myself Only,18 to 24,1900.0,1200.0,550.0,830.0,520.0,0.0
502,USA,IT,Owner,Myself Only,25 to 34,9000.0,6000.0,2500.0,3900.0,2700.0,1000.0
503,USA,IT,Owner,Myself Only,35 to 54,14000.0,9600.0,3500.0,7600.0,5500.0,1800.0
504,USA,IT,Owner,Myself Only,55+,3200.0,2400.0,720.0,1400.0,1100.0,0.0
505,USA,IT,Partner,Myself Only,Any Age Range,4300.0,3000.0,1100.0,2700.0,1900.0,660.0
