Country,Gender,Age Range,Job seniority,Company Industry,Company Size,Count
US,Male,55+,CXO,Information Technology & Services,Myself Only,790
US,Male,55+,CXO,Internet,"10,001+ employees",680
US,Male,55+,CXO,Internet,"5001-10,000 employees",0
US,Male,55+,CXO,Internet,1001-5000 employees,610
US,Male,55+,CXO,Internet,501-1000 employees,360
US,Male,55+,CXO,Internet,201-500 employees,640
US,Male,55+,CXO,Internet,51-200 employees,1400
US,Male,55+,CXO,Internet,11-50 employees,2600
US,Male,55+,CXO,Internet,2-10 employees,3300
US,Male,55+,CXO,Internet,Myself Only,0
US,Male,55+,VP,Venture Capital & Private Equity,"10,001+ employees",0
US,Male,55+,VP,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Male,55+,VP,Venture Capital & Private Equity,1001-5000 employees,380
US,Male,55+,VP,Venture Capital & Private Equity,501-1000 employees,0
US,Male,55+,VP,Venture Capital & Private Equity,201-500 employees,370
US,Male,55+,VP,Venture Capital & Private Equity,51-200 employees,790
US,Male,55+,VP,Venture Capital & Private Equity,11-50 employees,1300
US,Male,55+,VP,Venture Capital & Private Equity,2-10 employees,1400
US,Male,55+,VP,Venture Capital & Private Equity,Myself Only,0
US,Male,55+,VP,Investment Management,"10,001+ employees",7500
US,Male,55+,VP,Investment Management,"5001-10,000 employees",320
US,Male,55+,VP,Investment Management,1001-5000 employees,1100
US,Male,55+,VP,Investment Management,501-1000 employees,460
US,Male,55+,VP,Investment Management,201-500 employees,500
US,Male,55+,VP,Investment Management,51-200 employees,1000
US,Male,55+,VP,Investment Management,11-50 employees,1400
US,Male,55+,VP,Investment Management,2-10 employees,1200
US,Male,55+,VP,Investment Management,Myself Only,0
US,Male,55+,VP,Investment Banking,"10,001+ employees",700
US,Male,55+,VP,Investment Banking,"5001-10,000 employees",0
US,Male,55+,VP,Investment Banking,1001-5000 employees,390
US,Male,55+,VP,Investment Banking,501-1000 employees,0
US,Male,55+,VP,Investment Banking,201-500 employees,0
US,Male,55+,VP,Investment Banking,51-200 employees,480
US,Male,55+,VP,Investment Banking,11-50 employees,980
US,Male,55+,VP,Investment Banking,2-10 employees,790
US,Male,55+,VP,Investment Banking,Myself Only,0
US,Male,55+,VP,Insurance,"10,001+ employees",5200
US,Male,55+,VP,Insurance,"5001-10,000 employees",2100
US,Male,55+,VP,Insurance,1001-5000 employees,3200
US,Male,55+,VP,Insurance,501-1000 employees,1400
US,Male,55+,VP,Insurance,201-500 employees,1800
US,Male,55+,VP,Insurance,51-200 employees,2500
US,Male,55+,VP,Insurance,11-50 employees,2500
US,Male,55+,VP,Insurance,2-10 employees,1700
US,Male,55+,VP,Insurance,Myself Only,0
US,Male,55+,VP,Financial Services,"10,001+ employees",32000
US,Male,55+,VP,Financial Services,"5001-10,000 employees",3400
US,Male,55+,VP,Financial Services,1001-5000 employees,6800
US,Male,55+,VP,Financial Services,501-1000 employees,2700
US,Male,55+,VP,Financial Services,201-500 employees,3300
US,Male,55+,VP,Financial Services,51-200 employees,4700
US,Male,55+,VP,Financial Services,11-50 employees,4900
US,Male,55+,VP,Financial Services,2-10 employees,4100
US,Male,55+,VP,Financial Services,Myself Only,0
US,Male,55+,VP,Capital Markets,"10,001+ employees",0
US,Male,55+,VP,Capital Markets,"5001-10,000 employees",0
US,Male,55+,VP,Capital Markets,1001-5000 employees,0
US,Male,55+,VP,Capital Markets,501-1000 employees,0
US,Male,55+,VP,Capital Markets,201-500 employees,0
US,Male,55+,VP,Capital Markets,51-200 employees,0
US,Male,55+,VP,Capital Markets,11-50 employees,0
US,Male,55+,VP,Capital Markets,2-10 employees,0
US,Male,55+,VP,Capital Markets,Myself Only,0
US,Male,55+,VP,Banking,"10,001+ employees",11000
US,Male,55+,VP,Banking,"5001-10,000 employees",1300
US,Male,55+,VP,Banking,1001-5000 employees,4700
US,Male,55+,VP,Banking,501-1000 employees,2200
US,Male,55+,VP,Banking,201-500 employees,2900
US,Male,55+,VP,Banking,51-200 employees,3700
US,Male,55+,VP,Banking,11-50 employees,1700
US,Male,55+,VP,Banking,2-10 employees,860
US,Male,55+,VP,Banking,Myself Only,0
US,Male,55+,VP,Consumer Electronics,"10,001+ employees",0
US,Male,55+,VP,Consumer Electronics,"5001-10,000 employees",0
US,Male,55+,VP,Consumer Electronics,1001-5000 employees,0
US,Male,55+,VP,Consumer Electronics,501-1000 employees,0
US,Male,55+,VP,Consumer Electronics,201-500 employees,0
US,Male,55+,VP,Consumer Electronics,51-200 employees,0
US,Male,55+,VP,Consumer Electronics,11-50 employees,0
US,Male,55+,VP,Consumer Electronics,2-10 employees,0
US,Male,55+,VP,Consumer Electronics,Myself Only,0
US,Male,55+,VP,Nanotechnology,"10,001+ employees",0
US,Male,55+,VP,Nanotechnology,"5001-10,000 employees",0
US,Male,55+,VP,Nanotechnology,1001-5000 employees,0
US,Male,55+,VP,Nanotechnology,501-1000 employees,0
US,Male,55+,VP,Nanotechnology,201-500 employees,0
US,Male,55+,VP,Nanotechnology,51-200 employees,0
US,Male,55+,VP,Nanotechnology,11-50 employees,0
US,Male,55+,VP,Nanotechnology,2-10 employees,0
US,Male,55+,VP,Nanotechnology,Myself Only,0
US,Male,55+,VP,Semiconductors,"10,001+ employees",790
US,Male,55+,VP,Semiconductors,"5001-10,000 employees",0
US,Male,55+,VP,Semiconductors,1001-5000 employees,0
US,Male,55+,VP,Semiconductors,501-1000 employees,0
US,Male,55+,VP,Semiconductors,201-500 employees,0
US,Male,55+,VP,Semiconductors,51-200 employees,320
US,Male,55+,VP,Semiconductors,11-50 employees,320
US,Male,55+,VP,Semiconductors,2-10 employees,0
US,Male,55+,VP,Semiconductors,Myself Only,0
US,Male,55+,VP,Telecommunications,"10,001+ employees",1800
US,Male,55+,VP,Telecommunications,"5001-10,000 employees",0
US,Male,55+,VP,Telecommunications,1001-5000 employees,870
US,Male,55+,VP,Telecommunications,501-1000 employees,410
US,Male,55+,VP,Telecommunications,201-500 employees,540
US,Male,55+,VP,Telecommunications,51-200 employees,960
US,Male,55+,VP,Telecommunications,11-50 employees,1100
US,Male,55+,VP,Telecommunications,2-10 employees,830
US,Male,55+,VP,Telecommunications,Myself Only,0
US,Male,55+,VP,Wireless,"10,001+ employees",0
US,Male,55+,VP,Wireless,"5001-10,000 employees",0
US,Male,55+,VP,Wireless,1001-5000 employees,0
US,Male,55+,VP,Wireless,501-1000 employees,0
US,Male,55+,VP,Wireless,201-500 employees,0
US,Male,55+,VP,Wireless,51-200 employees,0
US,Male,55+,VP,Wireless,11-50 employees,0
US,Male,55+,VP,Wireless,2-10 employees,0
US,Male,55+,VP,Wireless,Myself Only,0
US,Male,55+,VP,Computer Networking,"10,001+ employees",0
US,Male,55+,VP,Computer Networking,"5001-10,000 employees",0
US,Male,55+,VP,Computer Networking,1001-5000 employees,0
US,Male,55+,VP,Computer Networking,501-1000 employees,0
US,Male,55+,VP,Computer Networking,201-500 employees,0
US,Male,55+,VP,Computer Networking,51-200 employees,0
US,Male,55+,VP,Computer Networking,11-50 employees,0
US,Male,55+,VP,Computer Networking,2-10 employees,0
US,Male,55+,VP,Computer Networking,Myself Only,0
US,Male,55+,VP,Computer Hardware,"10,001+ employees",0
US,Male,55+,VP,Computer Hardware,"5001-10,000 employees",0
US,Male,55+,VP,Computer Hardware,1001-5000 employees,0
US,Male,55+,VP,Computer Hardware,501-1000 employees,0
US,Male,55+,VP,Computer Hardware,201-500 employees,0
US,Male,55+,VP,Computer Hardware,51-200 employees,0
US,Male,55+,VP,Computer Hardware,11-50 employees,0
US,Male,55+,VP,Computer Hardware,2-10 employees,0
US,Male,55+,VP,Computer Hardware,Myself Only,0
US,Male,55+,VP,Computer & Network Security,"10,001+ employees",2000
US,Male,55+,VP,Computer & Network Security,"5001-10,000 employees",0
US,Male,55+,VP,Computer & Network Security,1001-5000 employees,0
US,Male,55+,VP,Computer & Network Security,501-1000 employees,0
US,Male,55+,VP,Computer & Network Security,201-500 employees,0
US,Male,55+,VP,Computer & Network Security,51-200 employees,360
US,Male,55+,VP,Computer & Network Security,11-50 employees,450
US,Male,55+,VP,Computer & Network Security,2-10 employees,330
US,Male,55+,VP,Computer & Network Security,Myself Only,0
US,Male,55+,VP,Computer Software,"10,001+ employees",3600
US,Male,55+,VP,Computer Software,"5001-10,000 employees",660
US,Male,55+,VP,Computer Software,1001-5000 employees,1900
US,Male,55+,VP,Computer Software,501-1000 employees,880
US,Male,55+,VP,Computer Software,201-500 employees,1400
US,Male,55+,VP,Computer Software,51-200 employees,2700
US,Male,55+,VP,Computer Software,11-50 employees,3200
US,Male,55+,VP,Computer Software,2-10 employees,2200
US,Male,55+,VP,Computer Software,Myself Only,0
US,Male,55+,VP,Information Technology & Services,"10,001+ employees",7200
US,Male,55+,VP,Information Technology & Services,"5001-10,000 employees",1200
US,Male,55+,VP,Information Technology & Services,1001-5000 employees,2300
US,Male,55+,VP,Information Technology & Services,501-1000 employees,1400
US,Male,55+,VP,Information Technology & Services,201-500 employees,2400
US,Male,55+,VP,Information Technology & Services,51-200 employees,4000
US,Male,55+,VP,Information Technology & Services,11-50 employees,4700
US,Male,55+,VP,Information Technology & Services,2-10 employees,3400
US,Male,55+,VP,Information Technology & Services,Myself Only,0
US,Male,55+,VP,Internet,"10,001+ employees",810
US,Male,55+,VP,Internet,"5001-10,000 employees",0
US,Male,55+,VP,Internet,1001-5000 employees,390
US,Male,55+,VP,Internet,501-1000 employees,0
US,Male,55+,VP,Internet,201-500 employees,380
US,Male,55+,VP,Internet,51-200 employees,710
US,Male,55+,VP,Internet,11-50 employees,920
US,Male,55+,VP,Internet,2-10 employees,990
US,Male,55+,VP,Internet,Myself Only,0
US,Male,55+,Director,Venture Capital & Private Equity,"10,001+ employees",390
US,Male,55+,Director,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Male,55+,Director,Venture Capital & Private Equity,1001-5000 employees,320
US,Male,55+,Director,Venture Capital & Private Equity,501-1000 employees,0
US,Male,55+,Director,Venture Capital & Private Equity,201-500 employees,400
US,Male,55+,Director,Venture Capital & Private Equity,51-200 employees,800
US,Male,55+,Director,Venture Capital & Private Equity,11-50 employees,1200
US,Male,55+,Director,Venture Capital & Private Equity,2-10 employees,1500
US,Male,55+,Director,Venture Capital & Private Equity,Myself Only,0
US,Male,55+,Director,Investment Management,"10,001+ employees",2100
US,Male,55+,Director,Investment Management,"5001-10,000 employees",0
US,Male,55+,Director,Investment Management,1001-5000 employees,750
US,Male,55+,Director,Investment Management,501-1000 employees,380
US,Male,55+,Director,Investment Management,201-500 employees,450
US,Male,55+,Director,Investment Management,51-200 employees,890
US,Male,55+,Director,Investment Management,11-50 employees,1400
US,Male,55+,Director,Investment Management,2-10 employees,1300
US,Male,55+,Director,Investment Management,Myself Only,0
US,Male,55+,Director,Investment Banking,"10,001+ employees",340
US,Male,55+,Director,Investment Banking,"5001-10,000 employees",0
US,Male,55+,Director,Investment Banking,1001-5000 employees,0
US,Male,55+,Director,Investment Banking,501-1000 employees,0
US,Male,55+,Director,Investment Banking,201-500 employees,0
US,Male,55+,Director,Investment Banking,51-200 employees,0
US,Male,55+,Director,Investment Banking,11-50 employees,480
US,Male,55+,Director,Investment Banking,2-10 employees,500
US,Male,55+,Director,Investment Banking,Myself Only,0
US,Male,55+,Director,Insurance,"10,001+ employees",4300
US,Male,55+,Director,Insurance,"5001-10,000 employees",1300
US,Male,55+,Director,Insurance,1001-5000 employees,2300
US,Male,55+,Director,Insurance,501-1000 employees,910
US,Male,55+,Director,Insurance,201-500 employees,1100
US,Male,55+,Director,Insurance,51-200 employees,1600
US,Male,55+,Director,Insurance,11-50 employees,2000
US,Male,55+,Director,Insurance,2-10 employees,1900
US,Male,55+,Director,Insurance,Myself Only,0
US,Male,55+,Director,Financial Services,"10,001+ employees",11000
US,Male,55+,Director,Financial Services,"5001-10,000 employees",2100
US,Male,55+,Director,Financial Services,1001-5000 employees,4100
US,Male,55+,Director,Financial Services,501-1000 employees,1700
US,Male,55+,Director,Financial Services,201-500 employees,2200
US,Male,55+,Director,Financial Services,51-200 employees,3400
US,Male,55+,Director,Financial Services,11-50 employees,4200
US,Male,55+,Director,Financial Services,2-10 employees,4500
US,Male,55+,Director,Financial Services,Myself Only,330
US,Male,55+,Director,Capital Markets,"10,001+ employees",0
US,Male,55+,Director,Capital Markets,"5001-10,000 employees",0
US,Male,55+,Director,Capital Markets,1001-5000 employees,0
US,Male,55+,Director,Capital Markets,501-1000 employees,0
US,Male,55+,Director,Capital Markets,201-500 employees,0
US,Male,55+,Director,Capital Markets,51-200 employees,0
US,Male,55+,Director,Capital Markets,11-50 employees,0
US,Male,55+,Director,Capital Markets,2-10 employees,0
US,Male,55+,Director,Capital Markets,Myself Only,0
US,Male,55+,Director,Banking,"10,001+ employees",3300
US,Male,55+,Director,Banking,"5001-10,000 employees",540
US,Male,55+,Director,Banking,1001-5000 employees,1400
US,Male,55+,Director,Banking,501-1000 employees,640
US,Male,55+,Director,Banking,201-500 employees,930
US,Male,55+,Director,Banking,51-200 employees,1200
US,Male,55+,Director,Banking,11-50 employees,870
US,Male,55+,Director,Banking,2-10 employees,750
US,Male,55+,Director,Banking,Myself Only,0
US,Male,55+,Director,Consumer Electronics,"10,001+ employees",500
US,Male,55+,Director,Consumer Electronics,"5001-10,000 employees",0
US,Male,55+,Director,Consumer Electronics,1001-5000 employees,420
US,Male,55+,Director,Consumer Electronics,501-1000 employees,0
US,Male,55+,Director,Consumer Electronics,201-500 employees,0
US,Male,55+,Director,Consumer Electronics,51-200 employees,0
US,Male,55+,Director,Consumer Electronics,11-50 employees,330
US,Male,55+,Director,Consumer Electronics,2-10 employees,300
US,Male,55+,Director,Consumer Electronics,Myself Only,0
US,Male,55+,Director,Nanotechnology,"10,001+ employees",0
US,Male,55+,Director,Nanotechnology,"5001-10,000 employees",0
US,Male,55+,Director,Nanotechnology,1001-5000 employees,0
US,Male,55+,Director,Nanotechnology,501-1000 employees,0
US,Male,55+,Director,Nanotechnology,201-500 employees,0
US,Male,55+,Director,Nanotechnology,51-200 employees,0
US,Male,55+,Director,Nanotechnology,11-50 employees,0
US,Male,55+,Director,Nanotechnology,2-10 employees,0
US,Male,55+,Director,Nanotechnology,Myself Only,0
US,Male,55+,Director,Semiconductors,"10,001+ employees",2000
US,Male,55+,Director,Semiconductors,"5001-10,000 employees",560
US,Male,55+,Director,Semiconductors,1001-5000 employees,550
US,Male,55+,Director,Semiconductors,501-1000 employees,0
US,Male,55+,Director,Semiconductors,201-500 employees,0
US,Male,55+,Director,Semiconductors,51-200 employees,340
US,Male,55+,Director,Semiconductors,11-50 employees,350
US,Male,55+,Director,Semiconductors,2-10 employees,0
US,Male,55+,Director,Semiconductors,Myself Only,0
US,Male,55+,Director,Telecommunications,"10,001+ employees",3800
US,Male,55+,Director,Telecommunications,"5001-10,000 employees",380
US,Male,55+,Director,Telecommunications,1001-5000 employees,1300
US,Male,55+,Director,Telecommunications,501-1000 employees,560
US,Male,55+,Director,Telecommunications,201-500 employees,690
US,Male,55+,Director,Telecommunications,51-200 employees,1200
US,Male,55+,Director,Telecommunications,11-50 employees,1200
US,Male,55+,Director,Telecommunications,2-10 employees,940
US,Male,55+,Director,Telecommunications,Myself Only,0
US,Male,55+,Director,Wireless,"10,001+ employees",380
US,Male,55+,Director,Wireless,"5001-10,000 employees",0
US,Male,55+,Director,Wireless,1001-5000 employees,0
US,Male,55+,Director,Wireless,501-1000 employees,0
US,Male,55+,Director,Wireless,201-500 employees,0
US,Male,55+,Director,Wireless,51-200 employees,0
US,Male,55+,Director,Wireless,11-50 employees,0
US,Male,55+,Director,Wireless,2-10 employees,0
US,Male,55+,Director,Wireless,Myself Only,0
US,Male,55+,Director,Computer Networking,"10,001+ employees",370
US,Male,55+,Director,Computer Networking,"5001-10,000 employees",0
US,Male,55+,Director,Computer Networking,1001-5000 employees,0
US,Male,55+,Director,Computer Networking,501-1000 employees,0
US,Male,55+,Director,Computer Networking,201-500 employees,0
US,Male,55+,Director,Computer Networking,51-200 employees,0
US,Male,55+,Director,Computer Networking,11-50 employees,0
US,Male,55+,Director,Computer Networking,2-10 employees,0
US,Male,55+,Director,Computer Networking,Myself Only,0
US,Male,55+,Director,Computer Hardware,"10,001+ employees",430
US,Male,55+,Director,Computer Hardware,"5001-10,000 employees",0
US,Male,55+,Director,Computer Hardware,1001-5000 employees,0
US,Male,55+,Director,Computer Hardware,501-1000 employees,0
US,Male,55+,Director,Computer Hardware,201-500 employees,0
US,Male,55+,Director,Computer Hardware,51-200 employees,0
US,Male,55+,Director,Computer Hardware,11-50 employees,0
US,Male,55+,Director,Computer Hardware,2-10 employees,0
US,Male,55+,Director,Computer Hardware,Myself Only,0
US,Male,55+,Director,Computer & Network Security,"10,001+ employees",4000
US,Male,55+,Director,Computer & Network Security,"5001-10,000 employees",400
US,Male,55+,Director,Computer & Network Security,1001-5000 employees,420
US,Male,55+,Director,Computer & Network Security,501-1000 employees,0
US,Male,55+,Director,Computer & Network Security,201-500 employees,0
US,Male,55+,Director,Computer & Network Security,51-200 employees,480
US,Male,55+,Director,Computer & Network Security,11-50 employees,530
US,Male,55+,Director,Computer & Network Security,2-10 employees,440
