Company Industry,Country,Gender,Age Range,Job seniority,Company Size,Count
Finance,VNM,Female,55+,Training,Myself Only,0
Finance,VNM,Female,55+,Unpaid,"10,001+ employees",0
Finance,VNM,Female,55+,Unpaid,"5001-10,000 employees",0
Finance,VNM,Female,55+,Unpaid,1001-5000 employees,0
Finance,VNM,Female,55+,Unpaid,501-1000 employees,0
Finance,VNM,Female,55+,Unpaid,201-500 employees,0
Finance,VNM,Female,55+,Unpaid,51-200 employees,0
Finance,VNM,Female,55+,Unpaid,11-50 employees,0
Finance,VNM,Female,55+,Unpaid,2-10 employees,0
Finance,VNM,Female,55+,Unpaid,Myself Only,0
Finance,VNM,Female,35 to 54,Owner,"10,001+ employees",0
Finance,VNM,Female,35 to 54,Owner,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Owner,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Owner,501-1000 employees,0
Finance,VNM,Female,35 to 54,Owner,201-500 employees,0
Finance,VNM,Female,35 to 54,Owner,51-200 employees,0
Finance,VNM,Female,35 to 54,Owner,11-50 employees,0
Finance,VNM,Female,35 to 54,Owner,2-10 employees,0
Finance,VNM,Female,35 to 54,Owner,Myself Only,0
Finance,VNM,Female,35 to 54,Partner,"10,001+ employees",0
Finance,VNM,Female,35 to 54,Partner,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Partner,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Partner,501-1000 employees,0
Finance,VNM,Female,35 to 54,Partner,201-500 employees,0
Finance,VNM,Female,35 to 54,Partner,51-200 employees,0
Finance,VNM,Female,35 to 54,Partner,11-50 employees,0
Finance,VNM,Female,35 to 54,Partner,2-10 employees,0
Finance,VNM,Female,35 to 54,Partner,Myself Only,0
Finance,VNM,Female,35 to 54,CXO,"10,001+ employees",0
Finance,VNM,Female,35 to 54,CXO,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,CXO,1001-5000 employees,0
Finance,VNM,Female,35 to 54,CXO,501-1000 employees,0
Finance,VNM,Female,35 to 54,CXO,201-500 employees,0
Finance,VNM,Female,35 to 54,CXO,51-200 employees,0
Finance,VNM,Female,35 to 54,CXO,11-50 employees,0
Finance,VNM,Female,35 to 54,CXO,2-10 employees,0
Finance,VNM,Female,35 to 54,CXO,Myself Only,0
Finance,VNM,Female,35 to 54,VP,"10,001+ employees",0
Finance,VNM,Female,35 to 54,VP,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,VP,1001-5000 employees,0
Finance,VNM,Female,35 to 54,VP,501-1000 employees,0
Finance,VNM,Female,35 to 54,VP,201-500 employees,0
Finance,VNM,Female,35 to 54,VP,51-200 employees,0
Finance,VNM,Female,35 to 54,VP,11-50 employees,0
Finance,VNM,Female,35 to 54,VP,2-10 employees,0
Finance,VNM,Female,35 to 54,VP,Myself Only,0
Finance,VNM,Female,35 to 54,Director,"10,001+ employees",440
Finance,VNM,Female,35 to 54,Director,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Director,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Director,501-1000 employees,0
Finance,VNM,Female,35 to 54,Director,201-500 employees,0
Finance,VNM,Female,35 to 54,Director,51-200 employees,0
Finance,VNM,Female,35 to 54,Director,11-50 employees,0
Finance,VNM,Female,35 to 54,Director,2-10 employees,0
Finance,VNM,Female,35 to 54,Director,Myself Only,0
Finance,VNM,Female,35 to 54,Manager,"10,001+ employees",480
Finance,VNM,Female,35 to 54,Manager,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Manager,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Manager,501-1000 employees,0
Finance,VNM,Female,35 to 54,Manager,201-500 employees,0
Finance,VNM,Female,35 to 54,Manager,51-200 employees,0
Finance,VNM,Female,35 to 54,Manager,11-50 employees,0
Finance,VNM,Female,35 to 54,Manager,2-10 employees,0
Finance,VNM,Female,35 to 54,Manager,Myself Only,0
Finance,VNM,Female,35 to 54,Senior,"10,001+ employees",700
Finance,VNM,Female,35 to 54,Senior,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Senior,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Senior,501-1000 employees,0
Finance,VNM,Female,35 to 54,Senior,201-500 employees,0
Finance,VNM,Female,35 to 54,Senior,51-200 employees,0
Finance,VNM,Female,35 to 54,Senior,11-50 employees,0
Finance,VNM,Female,35 to 54,Senior,2-10 employees,0
Finance,VNM,Female,35 to 54,Senior,Myself Only,0
Finance,VNM,Female,35 to 54,Entry,"10,001+ employees",350
Finance,VNM,Female,35 to 54,Entry,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Entry,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Entry,501-1000 employees,0
Finance,VNM,Female,35 to 54,Entry,201-500 employees,0
Finance,VNM,Female,35 to 54,Entry,51-200 employees,0
Finance,VNM,Female,35 to 54,Entry,11-50 employees,0
Finance,VNM,Female,35 to 54,Entry,2-10 employees,0
Finance,VNM,Female,35 to 54,Entry,Myself Only,0
Finance,VNM,Female,35 to 54,Training,"10,001+ employees",0
Finance,VNM,Female,35 to 54,Training,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Training,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Training,501-1000 employees,0
Finance,VNM,Female,35 to 54,Training,201-500 employees,0
Finance,VNM,Female,35 to 54,Training,51-200 employees,0
Finance,VNM,Female,35 to 54,Training,11-50 employees,0
Finance,VNM,Female,35 to 54,Training,2-10 employees,0
Finance,VNM,Female,35 to 54,Training,Myself Only,0
Finance,VNM,Female,35 to 54,Unpaid,"10,001+ employees",0
Finance,VNM,Female,35 to 54,Unpaid,"5001-10,000 employees",0
Finance,VNM,Female,35 to 54,Unpaid,1001-5000 employees,0
Finance,VNM,Female,35 to 54,Unpaid,501-1000 employees,0
Finance,VNM,Female,35 to 54,Unpaid,201-500 employees,0
Finance,VNM,Female,35 to 54,Unpaid,51-200 employees,0
Finance,VNM,Female,35 to 54,Unpaid,11-50 employees,0
Finance,VNM,Female,35 to 54,Unpaid,2-10 employees,0
Finance,VNM,Female,35 to 54,Unpaid,Myself Only,0
Finance,VNM,Female,25 to 34,Owner,"10,001+ employees",0
Finance,VNM,Female,25 to 34,Owner,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Owner,1001-5000 employees,0
Finance,VNM,Female,25 to 34,Owner,501-1000 employees,0
Finance,VNM,Female,25 to 34,Owner,201-500 employees,0
Finance,VNM,Female,25 to 34,Owner,51-200 employees,0
Finance,VNM,Female,25 to 34,Owner,11-50 employees,0
Finance,VNM,Female,25 to 34,Owner,2-10 employees,0
Finance,VNM,Female,25 to 34,Owner,Myself Only,0
Finance,VNM,Female,25 to 34,Partner,"10,001+ employees",0
Finance,VNM,Female,25 to 34,Partner,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Partner,1001-5000 employees,0
Finance,VNM,Female,25 to 34,Partner,501-1000 employees,0
Finance,VNM,Female,25 to 34,Partner,201-500 employees,0
Finance,VNM,Female,25 to 34,Partner,51-200 employees,0
Finance,VNM,Female,25 to 34,Partner,11-50 employees,0
Finance,VNM,Female,25 to 34,Partner,2-10 employees,0
Finance,VNM,Female,25 to 34,Partner,Myself Only,0
Finance,VNM,Female,25 to 34,CXO,"10,001+ employees",0
Finance,VNM,Female,25 to 34,CXO,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,CXO,1001-5000 employees,0
Finance,VNM,Female,25 to 34,CXO,501-1000 employees,0
Finance,VNM,Female,25 to 34,CXO,201-500 employees,0
Finance,VNM,Female,25 to 34,CXO,51-200 employees,0
Finance,VNM,Female,25 to 34,CXO,11-50 employees,0
Finance,VNM,Female,25 to 34,CXO,2-10 employees,0
Finance,VNM,Female,25 to 34,CXO,Myself Only,0
Finance,VNM,Female,25 to 34,VP,"10,001+ employees",0
Finance,VNM,Female,25 to 34,VP,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,VP,1001-5000 employees,0
Finance,VNM,Female,25 to 34,VP,501-1000 employees,0
Finance,VNM,Female,25 to 34,VP,201-500 employees,0
Finance,VNM,Female,25 to 34,VP,51-200 employees,0
Finance,VNM,Female,25 to 34,VP,11-50 employees,0
Finance,VNM,Female,25 to 34,VP,2-10 employees,0
Finance,VNM,Female,25 to 34,VP,Myself Only,0
Finance,VNM,Female,25 to 34,Director,"10,001+ employees",440
Finance,VNM,Female,25 to 34,Director,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Director,1001-5000 employees,0
Finance,VNM,Female,25 to 34,Director,501-1000 employees,0
Finance,VNM,Female,25 to 34,Director,201-500 employees,0
Finance,VNM,Female,25 to 34,Director,51-200 employees,0
Finance,VNM,Female,25 to 34,Director,11-50 employees,0
Finance,VNM,Female,25 to 34,Director,2-10 employees,0
Finance,VNM,Female,25 to 34,Director,Myself Only,0
Finance,VNM,Female,25 to 34,Manager,"10,001+ employees",930
Finance,VNM,Female,25 to 34,Manager,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Manager,1001-5000 employees,410
Finance,VNM,Female,25 to 34,Manager,501-1000 employees,0
Finance,VNM,Female,25 to 34,Manager,201-500 employees,0
Finance,VNM,Female,25 to 34,Manager,51-200 employees,0
Finance,VNM,Female,25 to 34,Manager,11-50 employees,0
Finance,VNM,Female,25 to 34,Manager,2-10 employees,0
Finance,VNM,Female,25 to 34,Manager,Myself Only,0
Finance,VNM,Female,25 to 34,Senior,"10,001+ employees",3400
Finance,VNM,Female,25 to 34,Senior,"5001-10,000 employees",660
Finance,VNM,Female,25 to 34,Senior,1001-5000 employees,1400
Finance,VNM,Female,25 to 34,Senior,501-1000 employees,560
Finance,VNM,Female,25 to 34,Senior,201-500 employees,400
Finance,VNM,Female,25 to 34,Senior,51-200 employees,840
Finance,VNM,Female,25 to 34,Senior,11-50 employees,570
Finance,VNM,Female,25 to 34,Senior,2-10 employees,0
Finance,VNM,Female,25 to 34,Senior,Myself Only,0
Finance,VNM,Female,25 to 34,Entry,"10,001+ employees",3500
Finance,VNM,Female,25 to 34,Entry,"5001-10,000 employees",690
Finance,VNM,Female,25 to 34,Entry,1001-5000 employees,1100
Finance,VNM,Female,25 to 34,Entry,501-1000 employees,480
Finance,VNM,Female,25 to 34,Entry,201-500 employees,370
Finance,VNM,Female,25 to 34,Entry,51-200 employees,640
Finance,VNM,Female,25 to 34,Entry,11-50 employees,520
Finance,VNM,Female,25 to 34,Entry,2-10 employees,300
Finance,VNM,Female,25 to 34,Entry,Myself Only,0
Finance,VNM,Female,25 to 34,Training,"10,001+ employees",0
Finance,VNM,Female,25 to 34,Training,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Training,1001-5000 employees,0
Finance,VNM,Female,25 to 34,Training,501-1000 employees,0
Finance,VNM,Female,25 to 34,Training,201-500 employees,0
Finance,VNM,Female,25 to 34,Training,51-200 employees,0
Finance,VNM,Female,25 to 34,Training,11-50 employees,0
Finance,VNM,Female,25 to 34,Training,2-10 employees,0
Finance,VNM,Female,25 to 34,Training,Myself Only,0
Finance,VNM,Female,25 to 34,Unpaid,"10,001+ employees",0
Finance,VNM,Female,25 to 34,Unpaid,"5001-10,000 employees",0
Finance,VNM,Female,25 to 34,Unpaid,1001-5000 employees,0
Finance,VNM,Female,25 to 34,Unpaid,501-1000 employees,0
Finance,VNM,Female,25 to 34,Unpaid,201-500 employees,0
Finance,VNM,Female,25 to 34,Unpaid,51-200 employees,0
Finance,VNM,Female,25 to 34,Unpaid,11-50 employees,0
Finance,VNM,Female,25 to 34,Unpaid,2-10 employees,0
Finance,VNM,Female,25 to 34,Unpaid,Myself Only,0
Finance,VNM,Female,18 to 24,Owner,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Owner,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Owner,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Owner,501-1000 employees,0
Finance,VNM,Female,18 to 24,Owner,201-500 employees,0
Finance,VNM,Female,18 to 24,Owner,51-200 employees,0
Finance,VNM,Female,18 to 24,Owner,11-50 employees,0
Finance,VNM,Female,18 to 24,Owner,2-10 employees,0
Finance,VNM,Female,18 to 24,Owner,Myself Only,0
Finance,VNM,Female,18 to 24,Partner,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Partner,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Partner,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Partner,501-1000 employees,0
Finance,VNM,Female,18 to 24,Partner,201-500 employees,0
Finance,VNM,Female,18 to 24,Partner,51-200 employees,0
Finance,VNM,Female,18 to 24,Partner,11-50 employees,0
Finance,VNM,Female,18 to 24,Partner,2-10 employees,0
Finance,VNM,Female,18 to 24,Partner,Myself Only,0
Finance,VNM,Female,18 to 24,CXO,"10,001+ employees",0
Finance,VNM,Female,18 to 24,CXO,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,CXO,1001-5000 employees,0
Finance,VNM,Female,18 to 24,CXO,501-1000 employees,0
Finance,VNM,Female,18 to 24,CXO,201-500 employees,0
Finance,VNM,Female,18 to 24,CXO,51-200 employees,0
Finance,VNM,Female,18 to 24,CXO,11-50 employees,0
Finance,VNM,Female,18 to 24,CXO,2-10 employees,0
Finance,VNM,Female,18 to 24,CXO,Myself Only,0
Finance,VNM,Female,18 to 24,VP,"10,001+ employees",0
Finance,VNM,Female,18 to 24,VP,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,VP,1001-5000 employees,0
Finance,VNM,Female,18 to 24,VP,501-1000 employees,0
Finance,VNM,Female,18 to 24,VP,201-500 employees,0
Finance,VNM,Female,18 to 24,VP,51-200 employees,0
Finance,VNM,Female,18 to 24,VP,11-50 employees,0
Finance,VNM,Female,18 to 24,VP,2-10 employees,0
Finance,VNM,Female,18 to 24,VP,Myself Only,0
Finance,VNM,Female,18 to 24,Director,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Director,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Director,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Director,501-1000 employees,0
Finance,VNM,Female,18 to 24,Director,201-500 employees,0
Finance,VNM,Female,18 to 24,Director,51-200 employees,0
Finance,VNM,Female,18 to 24,Director,11-50 employees,0
Finance,VNM,Female,18 to 24,Director,2-10 employees,0
Finance,VNM,Female,18 to 24,Director,Myself Only,0
Finance,VNM,Female,18 to 24,Manager,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Manager,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Manager,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Manager,501-1000 employees,0
Finance,VNM,Female,18 to 24,Manager,201-500 employees,0
Finance,VNM,Female,18 to 24,Manager,51-200 employees,0
Finance,VNM,Female,18 to 24,Manager,11-50 employees,0
Finance,VNM,Female,18 to 24,Manager,2-10 employees,0
Finance,VNM,Female,18 to 24,Manager,Myself Only,0
Finance,VNM,Female,18 to 24,Senior,"10,001+ employees",920
Finance,VNM,Female,18 to 24,Senior,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Senior,1001-5000 employees,360
Finance,VNM,Female,18 to 24,Senior,501-1000 employees,0
Finance,VNM,Female,18 to 24,Senior,201-500 employees,0
Finance,VNM,Female,18 to 24,Senior,51-200 employees,0
Finance,VNM,Female,18 to 24,Senior,11-50 employees,0
Finance,VNM,Female,18 to 24,Senior,2-10 employees,0
Finance,VNM,Female,18 to 24,Senior,Myself Only,0
Finance,VNM,Female,18 to 24,Entry,"10,001+ employees",1300
Finance,VNM,Female,18 to 24,Entry,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Entry,1001-5000 employees,460
Finance,VNM,Female,18 to 24,Entry,501-1000 employees,0
Finance,VNM,Female,18 to 24,Entry,201-500 employees,0
Finance,VNM,Female,18 to 24,Entry,51-200 employees,0
Finance,VNM,Female,18 to 24,Entry,11-50 employees,0
Finance,VNM,Female,18 to 24,Entry,2-10 employees,0
Finance,VNM,Female,18 to 24,Entry,Myself Only,0
Finance,VNM,Female,18 to 24,Training,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Training,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Training,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Training,501-1000 employees,0
Finance,VNM,Female,18 to 24,Training,201-500 employees,0
Finance,VNM,Female,18 to 24,Training,51-200 employees,0
Finance,VNM,Female,18 to 24,Training,11-50 employees,0
Finance,VNM,Female,18 to 24,Training,2-10 employees,0
Finance,VNM,Female,18 to 24,Training,Myself Only,0
Finance,VNM,Female,18 to 24,Unpaid,"10,001+ employees",0
Finance,VNM,Female,18 to 24,Unpaid,"5001-10,000 employees",0
Finance,VNM,Female,18 to 24,Unpaid,1001-5000 employees,0
Finance,VNM,Female,18 to 24,Unpaid,501-1000 employees,0
Finance,VNM,Female,18 to 24,Unpaid,201-500 employees,0
Finance,VNM,Female,18 to 24,Unpaid,51-200 employees,0
Finance,VNM,Female,18 to 24,Unpaid,11-50 employees,0
Finance,VNM,Female,18 to 24,Unpaid,2-10 employees,0
Finance,VNM,Female,18 to 24,Unpaid,Myself Only,0
Finance,GBR,Male,55+,Owner,"10,001+ employees",510
Finance,GBR,Male,55+,Owner,"5001-10,000 employees",0
Finance,GBR,Male,55+,Owner,1001-5000 employees,480
Finance,GBR,Male,55+,Owner,501-1000 employees,0
Finance,GBR,Male,55+,Owner,201-500 employees,470
Finance,GBR,Male,55+,Owner,51-200 employees,910
Finance,GBR,Male,55+,Owner,11-50 employees,1900
Finance,GBR,Male,55+,Owner,2-10 employees,2800
Finance,GBR,Male,55+,Owner,Myself Only,0
Finance,GBR,Male,55+,Partner,"10,001+ employees",600
Finance,GBR,Male,55+,Partner,"5001-10,000 employees",0
Finance,GBR,Male,55+,Partner,1001-5000 employees,790
Finance,GBR,Male,55+,Partner,501-1000 employees,390
Finance,GBR,Male,55+,Partner,201-500 employees,740
Finance,GBR,Male,55+,Partner,51-200 employees,1300
Finance,GBR,Male,55+,Partner,11-50 employees,2300
Finance,GBR,Male,55+,Partner,2-10 employees,2200
Finance,GBR,Male,55+,Partner,Myself Only,0
Finance,GBR,Male,55+,CXO,"10,001+ employees",1000
Finance,GBR,Male,55+,CXO,"5001-10,000 employees",310
Finance,GBR,Male,55+,CXO,1001-5000 employees,1100
Finance,GBR,Male,55+,CXO,501-1000 employees,520
Finance,GBR,Male,55+,CXO,201-500 employees,900
Finance,GBR,Male,55+,CXO,51-200 employees,1800
Finance,GBR,Male,55+,CXO,11-50 employees,2700
Finance,GBR,Male,55+,CXO,2-10 employees,2400
Finance,GBR,Male,55+,CXO,Myself Only,0
Finance,GBR,Male,55+,VP,"10,001+ employees",2300
Finance,GBR,Male,55+,VP,"5001-10,000 employees",0
Finance,GBR,Male,55+,VP,1001-5000 employees,960
Finance,GBR,Male,55+,VP,501-1000 employees,320
Finance,GBR,Male,55+,VP,201-500 employees,510
Finance,GBR,Male,55+,VP,51-200 employees,930
Finance,GBR,Male,55+,VP,11-50 employees,1800
Finance,GBR,Male,55+,VP,2-10 employees,2100
Finance,GBR,Male,55+,VP,Myself Only,0
Finance,GBR,Male,55+,Director,"10,001+ employees",8700
Finance,GBR,Male,55+,Director,"5001-10,000 employees",1200
Finance,GBR,Male,55+,Director,1001-5000 employees,3400
Finance,GBR,Male,55+,Director,501-1000 employees,1400
Finance,GBR,Male,55+,Director,201-500 employees,2000
Finance,GBR,Male,55+,Director,51-200 employees,3800
Finance,GBR,Male,55+,Director,11-50 employees,4900
Finance,GBR,Male,55+,Director,2-10 employees,5300
Finance,GBR,Male,55+,Director,Myself Only,790
Finance,GBR,Male,55+,Manager,"10,001+ employees",4900
Finance,GBR,Male,55+,Manager,"5001-10,000 employees",650
Finance,GBR,Male,55+,Manager,1001-5000 employees,1600
Finance,GBR,Male,55+,Manager,501-1000 employees,540
Finance,GBR,Male,55+,Manager,201-500 employees,670
Finance,GBR,Male,55+,Manager,51-200 employees,940
Finance,GBR,Male,55+,Manager,11-50 employees,780
Finance,GBR,Male,55+,Manager,2-10 employees,640
Finance,GBR,Male,55+,Manager,Myself Only,320
Finance,GBR,Male,55+,Senior,"10,001+ employees",8100
Finance,GBR,Male,55+,Senior,"5001-10,000 employees",1500
Finance,GBR,Male,55+,Senior,1001-5000 employees,3900
Finance,GBR,Male,55+,Senior,501-1000 employees,1400
Finance,GBR,Male,55+,Senior,201-500 employees,1700
Finance,GBR,Male,55+,Senior,51-200 employees,2100
Finance,GBR,Male,55+,Senior,11-50 employees,2500
Finance,GBR,Male,55+,Senior,2-10 employees,2000
Finance,GBR,Male,55+,Senior,Myself Only,710
Finance,GBR,Male,55+,Entry,"10,001+ employees",3000
Finance,GBR,Male,55+,Entry,"5001-10,000 employees",480
Finance,GBR,Male,55+,Entry,1001-5000 employees,1200
Finance,GBR,Male,55+,Entry,501-1000 employees,360
Finance,GBR,Male,55+,Entry,201-500 employees,410
Finance,GBR,Male,55+,Entry,51-200 employees,600
Finance,GBR,Male,55+,Entry,11-50 employees,520
Finance,GBR,Male,55+,Entry,2-10 employees,650
Finance,GBR,Male,55+,Entry,Myself Only,0
Finance,GBR,Male,55+,Training,"10,001+ employees",0
Finance,GBR,Male,55+,Training,"5001-10,000 employees",0
Finance,GBR,Male,55+,Training,1001-5000 employees,0
Finance,GBR,Male,55+,Training,501-1000 employees,0
Finance,GBR,Male,55+,Training,201-500 employees,0
Finance,GBR,Male,55+,Training,51-200 employees,0
Finance,GBR,Male,55+,Training,11-50 employees,0
Finance,GBR,Male,55+,Training,2-10 employees,0
Finance,GBR,Male,55+,Training,Myself Only,0
Finance,GBR,Male,55+,Unpaid,"10,001+ employees",0
Finance,GBR,Male,55+,Unpaid,"5001-10,000 employees",0
Finance,GBR,Male,55+,Unpaid,1001-5000 employees,0
Finance,GBR,Male,55+,Unpaid,501-1000 employees,0
Finance,GBR,Male,55+,Unpaid,201-500 employees,0
Finance,GBR,Male,55+,Unpaid,51-200 employees,0
Finance,GBR,Male,55+,Unpaid,11-50 employees,0
Finance,GBR,Male,55+,Unpaid,2-10 employees,0
Finance,GBR,Male,55+,Unpaid,Myself Only,0
Finance,GBR,Male,35 to 54,Owner,"10,001+ employees",1600
Finance,GBR,Male,35 to 54,Owner,"5001-10,000 employees",360
Finance,GBR,Male,35 to 54,Owner,1001-5000 employees,1200
Finance,GBR,Male,35 to 54,Owner,501-1000 employees,520
Finance,GBR,Male,35 to 54,Owner,201-500 employees,1000
Finance,GBR,Male,35 to 54,Owner,51-200 employees,2100
Finance,GBR,Male,35 to 54,Owner,11-50 employees,4900
Finance,GBR,Male,35 to 54,Owner,2-10 employees,7200
Finance,GBR,Male,35 to 54,Owner,Myself Only,770
Finance,GBR,Male,35 to 54,Partner,"10,001+ employees",1500
Finance,GBR,Male,35 to 54,Partner,"5001-10,000 employees",390
Finance,GBR,Male,35 to 54,Partner,1001-5000 employees,1600
Finance,GBR,Male,35 to 54,Partner,501-1000 employees,910
Finance,GBR,Male,35 to 54,Partner,201-500 employees,1500
Finance,GBR,Male,35 to 54,Partner,51-200 employees,3000
Finance,GBR,Male,35 to 54,Partner,11-50 employees,4800
Finance,GBR,Male,35 to 54,Partner,2-10 employees,4500
Finance,GBR,Male,35 to 54,Partner,Myself Only,380
Finance,GBR,Male,35 to 54,CXO,"10,001+ employees",2900
Finance,GBR,Male,35 to 54,CXO,"5001-10,000 employees",590
Finance,GBR,Male,35 to 54,CXO,1001-5000 employees,2100
Finance,GBR,Male,35 to 54,CXO,501-1000 employees,920
Finance,GBR,Male,35 to 54,CXO,201-500 employees,1600
Finance,GBR,Male,35 to 54,CXO,51-200 employees,3200
Finance,GBR,Male,35 to 54,CXO,11-50 employees,5300
Finance,GBR,Male,35 to 54,CXO,2-10 employees,4500
Finance,GBR,Male,35 to 54,CXO,Myself Only,590
Finance,GBR,Male,35 to 54,VP,"10,001+ employees",17000
Finance,GBR,Male,35 to 54,VP,"5001-10,000 employees",1200
Finance,GBR,Male,35 to 54,VP,1001-5000 employees,3400
Finance,GBR,Male,35 to 54,VP,501-1000 employees,1300
Finance,GBR,Male,35 to 54,VP,201-500 employees,1500
Finance,GBR,Male,35 to 54,VP,51-200 employees,2700
Finance,GBR,Male,35 to 54,VP,11-50 employees,3900
Finance,GBR,Male,35 to 54,VP,2-10 employees,4300
Finance,GBR,Male,35 to 54,VP,Myself Only,580
Finance,GBR,Male,35 to 54,Director,"10,001+ employees",29000
Finance,GBR,Male,35 to 54,Director,"5001-10,000 employees",4700
Finance,GBR,Male,35 to 54,Director,1001-5000 employees,12000
Finance,GBR,Male,35 to 54,Director,501-1000 employees,4600
Finance,GBR,Male,35 to 54,Director,201-500 employees,6100
Finance,GBR,Male,35 to 54,Director,51-200 employees,9800
Finance,GBR,Male,35 to 54,Director,11-50 employees,12000
Finance,GBR,Male,35 to 54,Director,2-10 employees,11000
Finance,GBR,Male,35 to 54,Director,Myself Only,2700
Finance,GBR,Male,35 to 54,Manager,"10,001+ employees",19000
Finance,GBR,Male,35 to 54,Manager,"5001-10,000 employees",3200
Finance,GBR,Male,35 to 54,Manager,1001-5000 employees,8400
Finance,GBR,Male,35 to 54,Manager,501-1000 employees,2600
Finance,GBR,Male,35 to 54,Manager,201-500 employees,3100
Finance,GBR,Male,35 to 54,Manager,51-200 employees,3600
Finance,GBR,Male,35 to 54,Manager,11-50 employees,2900
Finance,GBR,Male,35 to 54,Manager,2-10 employees,2000
Finance,GBR,Male,35 to 54,Manager,Myself Only,1400
Finance,GBR,Male,35 to 54,Senior,"10,001+ employees",50000
Finance,GBR,Male,35 to 54,Senior,"5001-10,000 employees",9000
Finance,GBR,Male,35 to 54,Senior,1001-5000 employees,25000
Finance,GBR,Male,35 to 54,Senior,501-1000 employees,7900
Finance,GBR,Male,35 to 54,Senior,201-500 employees,9100
Finance,GBR,Male,35 to 54,Senior,51-200 employees,12000
Finance,GBR,Male,35 to 54,Senior,11-50 employees,10000
Finance,GBR,Male,35 to 54,Senior,2-10 employees,6500
Finance,GBR,Male,35 to 54,Senior,Myself Only,3200
Finance,GBR,Male,35 to 54,Entry,"10,001+ employees",20000
Finance,GBR,Male,35 to 54,Entry,"5001-10,000 employees",2900
Finance,GBR,Male,35 to 54,Entry,1001-5000 employees,8400
Finance,GBR,Male,35 to 54,Entry,501-1000 employees,2900
Finance,GBR,Male,35 to 54,Entry,201-500 employees,3100
Finance,GBR,Male,35 to 54,Entry,51-200 employees,4200
Finance,GBR,Male,35 to 54,Entry,11-50 employees,2900
Finance,GBR,Male,35 to 54,Entry,2-10 employees,2900
Finance,GBR,Male,35 to 54,Entry,Myself Only,1400
Finance,GBR,Male,35 to 54,Training,"10,001+ employees",0
Finance,GBR,Male,35 to 54,Training,"5001-10,000 employees",0
Finance,GBR,Male,35 to 54,Training,1001-5000 employees,0
Finance,GBR,Male,35 to 54,Training,501-1000 employees,0
Finance,GBR,Male,35 to 54,Training,201-500 employees,0
Finance,GBR,Male,35 to 54,Training,51-200 employees,0
Finance,GBR,Male,35 to 54,Training,11-50 employees,0
Finance,GBR,Male,35 to 54,Training,2-10 employees,0
Finance,GBR,Male,35 to 54,Training,Myself Only,0
Finance,GBR,Male,35 to 54,Unpaid,"10,001+ employees",0
Finance,GBR,Male,35 to 54,Unpaid,"5001-10,000 employees",0
Finance,GBR,Male,35 to 54,Unpaid,1001-5000 employees,0
Finance,GBR,Male,35 to 54,Unpaid,501-1000 employees,0
Finance,GBR,Male,35 to 54,Unpaid,201-500 employees,0
Finance,GBR,Male,35 to 54,Unpaid,51-200 employees,0
Finance,GBR,Male,35 to 54,Unpaid,11-50 employees,0
Finance,GBR,Male,35 to 54,Unpaid,2-10 employees,0
